instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_phrasis_0000392__es-es__original,dico_phrasis_0000392,es,es,dos,hombre y mujer,dico_phrasis_0000392__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000395__es-es__flipped,dico_phrasis_0000395,es,es,"el jefe de los talibanes pakistaníes, Hakimullah Mehsud",como nuevo líder de los talibanes pakistaníes,dico_phrasis_0000395__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000395__es-es__original,dico_phrasis_0000395,es,es,como nuevo líder de los talibanes pakistaníes,"el jefe de los talibanes pakistaníes, Hakimullah Mehsud",dico_phrasis_0000395__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000398__es-es__flipped,dico_phrasis_0000398,es,es,sobre planes concretos de armas químicas,armas químicas,dico_phrasis_0000398__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000398__es-es__original,dico_phrasis_0000398,es,es,armas químicas,sobre planes concretos de armas químicas,dico_phrasis_0000398__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000399__es-es__flipped,dico_phrasis_0000399,es,es,soldados israelíes,soldado israelí,dico_phrasis_0000399__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000399__es-es__original,dico_phrasis_0000399,es,es,soldado israelí,soldados israelíes,dico_phrasis_0000399__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000400__es-es__flipped,dico_phrasis_0000400,es,es,los rebeldes del norte de Malí vinculados a Al Qaeda,los aliados de Al Qaeda en Malí,dico_phrasis_0000400__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000400__es-es__original,dico_phrasis_0000400,es,es,los aliados de Al Qaeda en Malí,los rebeldes del norte de Malí vinculados a Al Qaeda,dico_phrasis_0000400__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000401__es-es__flipped,dico_phrasis_0000401,es,es,tras el arresto en el Palacio de Buckingham,arrestado en el Palacio de Buckingham,dico_phrasis_0000401__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000401__es-es__original,dico_phrasis_0000401,es,es,arrestado en el Palacio de Buckingham,tras el arresto en el Palacio de Buckingham,dico_phrasis_0000401__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000402__es-es__flipped,dico_phrasis_0000402,es,es,Hermandades Musulmanas,Hermandad de,dico_phrasis_0000402__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000402__es-es__original,dico_phrasis_0000402,es,es,Hermandad de,Hermandades Musulmanas,dico_phrasis_0000402__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000403__es-es__flipped,dico_phrasis_0000403,es,es,ocho soldados de la OTAN,4 soldados de la OTAN,dico_phrasis_0000403__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000403__es-es__original,dico_phrasis_0000403,es,es,4 soldados de la OTAN,ocho soldados de la OTAN,dico_phrasis_0000403__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000404__es-es__flipped,dico_phrasis_0000404,es,es,su Hermandad Musulmana,su Hermandad,dico_phrasis_0000404__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000404__es-es__original,dico_phrasis_0000404,es,es,su Hermandad,su Hermandad Musulmana,dico_phrasis_0000404__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000406__es-es__flipped,dico_phrasis_0000406,es,es,conductor de tren español Garzón,conductor del tren accidentado en España,dico_phrasis_0000406__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000406__es-es__original,dico_phrasis_0000406,es,es,conductor del tren accidentado en España,conductor de tren español Garzón,dico_phrasis_0000406__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000407__es-es__flipped,dico_phrasis_0000407,es,es,muerto a tiros,matado,dico_phrasis_0000407__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000407__es-es__original,dico_phrasis_0000407,es,es,matado,muerto a tiros,dico_phrasis_0000407__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000409__es-es__flipped,dico_phrasis_0000409,es,es,en un ataque estadounidense con dron,después de un ataque con dron,dico_phrasis_0000409__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000409__es-es__original,dico_phrasis_0000409,es,es,después de un ataque con dron,en un ataque estadounidense con dron,dico_phrasis_0000409__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000410__es-es__flipped,dico_phrasis_0000410,es,es,jefe talibán pakistaní,talibán pakistaní,dico_phrasis_0000410__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000410__es-es__original,dico_phrasis_0000410,es,es,talibán pakistaní,jefe talibán pakistaní,dico_phrasis_0000410__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000411__es-es__flipped,dico_phrasis_0000411,es,es,"lamentar, celebrar",lamenta,dico_phrasis_0000411__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000411__es-es__original,dico_phrasis_0000411,es,es,lamenta,"lamentar, celebrar",dico_phrasis_0000411__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000412__es-es__flipped,dico_phrasis_0000412,es,es,tribunal chino,China,dico_phrasis_0000412__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000412__es-es__original,dico_phrasis_0000412,es,es,China,tribunal chino,dico_phrasis_0000412__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000413__es-es__flipped,dico_phrasis_0000413,es,es,Dos bomberos de Nueva York,Dos bomberos,dico_phrasis_0000413__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000413__es-es__original,dico_phrasis_0000413,es,es,Dos bomberos,Dos bomberos de Nueva York,dico_phrasis_0000413__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000414__es-es__flipped,dico_phrasis_0000414,es,es,Dos integrantes de Pussy Riot liberadas,2 integrantes de Pussy Riot,dico_phrasis_0000414__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000414__es-es__original,dico_phrasis_0000414,es,es,2 integrantes de Pussy Riot,Dos integrantes de Pussy Riot liberadas,dico_phrasis_0000414__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000415__es-es__flipped,dico_phrasis_0000415,es,es,Acciones de Singapur,Acciones,dico_phrasis_0000415__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000415__es-es__original,dico_phrasis_0000415,es,es,Acciones,Acciones de Singapur,dico_phrasis_0000415__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000416__es-es__flipped,dico_phrasis_0000416,es,es,18 muertos,seis muertos,dico_phrasis_0000416__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000416__es-es__original,dico_phrasis_0000416,es,es,seis muertos,18 muertos,dico_phrasis_0000416__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000417__es-es__flipped,dico_phrasis_0000417,es,es,pasajeros de un tren francés,tren francés,dico_phrasis_0000417__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000417__es-es__original,dico_phrasis_0000417,es,es,tren francés,pasajeros de un tren francés,dico_phrasis_0000417__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000418__es-es__flipped,dico_phrasis_0000418,es,es,a los refugiados sirios,Siria,dico_phrasis_0000418__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000418__es-es__original,dico_phrasis_0000418,es,es,Siria,a los refugiados sirios,dico_phrasis_0000418__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000419__es-es__flipped,dico_phrasis_0000419,es,es,en el atentado del maratón de Boston,en el maratón de Boston,dico_phrasis_0000419__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000419__es-es__original,dico_phrasis_0000419,es,es,en el maratón de Boston,en el atentado del maratón de Boston,dico_phrasis_0000419__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000420__es-es__flipped,dico_phrasis_0000420,es,es,8 muertos,4 muertos,dico_phrasis_0000420__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000420__es-es__original,dico_phrasis_0000420,es,es,4 muertos,8 muertos,dico_phrasis_0000420__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000422__es-es__flipped,dico_phrasis_0000422,es,es,8 muertos,Cinco muertos,dico_phrasis_0000422__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000422__es-es__original,dico_phrasis_0000422,es,es,Cinco muertos,8 muertos,dico_phrasis_0000422__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000423__es-es__flipped,dico_phrasis_0000423,es,es,en explosiones en Baquba,en explosiones de bombas en Irak,dico_phrasis_0000423__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000423__es-es__original,dico_phrasis_0000423,es,es,en explosiones de bombas en Irak,en explosiones en Baquba,dico_phrasis_0000423__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000424__es-es__flipped,dico_phrasis_0000424,es,es,en el atentado del maratón de Boston,en el atentado del maratón de EE. UU.,dico_phrasis_0000424__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000424__es-es__original,dico_phrasis_0000424,es,es,en el atentado del maratón de EE. UU.,en el atentado del maratón de Boston,dico_phrasis_0000424__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000426__es-es__flipped,dico_phrasis_0000426,es,es,Un gato blanco y negro,Un gato,dico_phrasis_0000426__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000426__es-es__original,dico_phrasis_0000426,es,es,Un gato,Un gato blanco y negro,dico_phrasis_0000426__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000427__es-es__flipped,dico_phrasis_0000427,es,es,en el mar azul,en el agua,dico_phrasis_0000427__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000427__es-es__original,dico_phrasis_0000427,es,es,en el agua,en el mar azul,dico_phrasis_0000427__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000428__es-es__flipped,dico_phrasis_0000428,es,es,Una chica joven,Una mujer,dico_phrasis_0000428__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000428__es-es__original,dico_phrasis_0000428,es,es,Una mujer,Una chica joven,dico_phrasis_0000428__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000429__es-es__flipped,dico_phrasis_0000429,es,es,en un campo verde y exuberante,en un campo,dico_phrasis_0000429__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000429__es-es__original,dico_phrasis_0000429,es,es,en un campo,en un campo verde y exuberante,dico_phrasis_0000429__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000430__es-es__flipped,dico_phrasis_0000430,es,es,con comida y cerveza,con comida,dico_phrasis_0000430__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000430__es-es__original,dico_phrasis_0000430,es,es,con comida,con comida y cerveza,dico_phrasis_0000430__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000431__es-es__flipped,dico_phrasis_0000431,es,es,Una mujer joven,una mujer,dico_phrasis_0000431__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000431__es-es__original,dico_phrasis_0000431,es,es,una mujer,Una mujer joven,dico_phrasis_0000431__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000434__es-es__flipped,dico_phrasis_0000434,es,es,Varios cardenales,Cinco aves,dico_phrasis_0000434__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000434__es-es__original,dico_phrasis_0000434,es,es,Cinco aves,Varios cardenales,dico_phrasis_0000434__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000435__es-es__flipped,dico_phrasis_0000435,es,es,Los escúteres rojos,Un ciclomotor rojo,dico_phrasis_0000435__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000435__es-es__original,dico_phrasis_0000435,es,es,Un ciclomotor rojo,Los escúteres rojos,dico_phrasis_0000435__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000436__es-es__flipped,dico_phrasis_0000436,es,es,en la estación de tren de la ciudad,en una estación,dico_phrasis_0000436__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000436__es-es__original,dico_phrasis_0000436,es,es,en una estación,en la estación de tren de la ciudad,dico_phrasis_0000436__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000437__es-es__flipped,dico_phrasis_0000437,es,es,fuera de una librería,junto a una tienda,dico_phrasis_0000437__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000437__es-es__original,dico_phrasis_0000437,es,es,junto a una tienda,fuera de una librería,dico_phrasis_0000437__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000438__es-es__flipped,dico_phrasis_0000438,es,es,Una pareja joven,Una pareja,dico_phrasis_0000438__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000438__es-es__original,dico_phrasis_0000438,es,es,Una pareja,Una pareja joven,dico_phrasis_0000438__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000439__es-es__flipped,dico_phrasis_0000439,es,es,Dos mujeres sonrientes,Una mujer sonriente,dico_phrasis_0000439__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000439__es-es__original,dico_phrasis_0000439,es,es,Una mujer sonriente,Dos mujeres sonrientes,dico_phrasis_0000439__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000440__es-es__flipped,dico_phrasis_0000440,es,es,"Un gato gris, negro y blanco",Un gato,dico_phrasis_0000440__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000440__es-es__original,dico_phrasis_0000440,es,es,Un gato,"Un gato gris, negro y blanco",dico_phrasis_0000440__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000441__es-es__flipped,dico_phrasis_0000441,es,es,Ave con la cabeza verde y el pecho blanco,Ave verde y blanca,dico_phrasis_0000441__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000441__es-es__original,dico_phrasis_0000441,es,es,Ave verde y blanca,Ave con la cabeza verde y el pecho blanco,dico_phrasis_0000441__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000442__es-es__flipped,dico_phrasis_0000442,es,es,Mujer sonriente,una mujer,dico_phrasis_0000442__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000442__es-es__original,dico_phrasis_0000442,es,es,una mujer,Mujer sonriente,dico_phrasis_0000442__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000443__es-es__flipped,dico_phrasis_0000443,es,es,de personas mayores,de personas,dico_phrasis_0000443__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000443__es-es__original,dico_phrasis_0000443,es,es,de personas,de personas mayores,dico_phrasis_0000443__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000446__es-es__flipped,dico_phrasis_0000446,es,es,de una ventana,una ventana,dico_phrasis_0000446__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000446__es-es__original,dico_phrasis_0000446,es,es,una ventana,de una ventana,dico_phrasis_0000446__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000448__es-es__flipped,dico_phrasis_0000448,es,es,en un sofá azul,en un sofá,dico_phrasis_0000448__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000448__es-es__original,dico_phrasis_0000448,es,es,en un sofá,en un sofá azul,dico_phrasis_0000448__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000450__es-es__flipped,dico_phrasis_0000450,es,es,en un sofá verde,en el sofá,dico_phrasis_0000450__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000450__es-es__original,dico_phrasis_0000450,es,es,en el sofá,en un sofá verde,dico_phrasis_0000450__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000451__es-es__flipped,dico_phrasis_0000451,es,es,un niño pequeño,El hombre,dico_phrasis_0000451__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000451__es-es__original,dico_phrasis_0000451,es,es,El hombre,un niño pequeño,dico_phrasis_0000451__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000454__es-es__flipped,dico_phrasis_0000454,es,es,en un barco,un barco,dico_phrasis_0000454__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000454__es-es__original,dico_phrasis_0000454,es,es,un barco,en un barco,dico_phrasis_0000454__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000455__es-es__flipped,dico_phrasis_0000455,es,es,Una bicicleta rosa,Una bicicleta,dico_phrasis_0000455__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000455__es-es__original,dico_phrasis_0000455,es,es,Una bicicleta,Una bicicleta rosa,dico_phrasis_0000455__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000456__es-es__flipped,dico_phrasis_0000456,es,es,Un autobús verde,Un autobús,dico_phrasis_0000456__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000456__es-es__original,dico_phrasis_0000456,es,es,Un autobús,Un autobús verde,dico_phrasis_0000456__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000458__es-es__flipped,dico_phrasis_0000458,es,es,con sofás grandes y una mesa de comedor,con una mesa de comedor,dico_phrasis_0000458__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000458__es-es__original,dico_phrasis_0000458,es,es,con una mesa de comedor,con sofás grandes y una mesa de comedor,dico_phrasis_0000458__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000459__es-es__flipped,dico_phrasis_0000459,es,es,Dos hombres jóvenes,Un par de chicos,dico_phrasis_0000459__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000459__es-es__original,dico_phrasis_0000459,es,es,Un par de chicos,Dos hombres jóvenes,dico_phrasis_0000459__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000460__es-es__flipped,dico_phrasis_0000460,es,es,Imagen en primer plano,Un primer plano,dico_phrasis_0000460__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000460__es-es__original,dico_phrasis_0000460,es,es,Un primer plano,Imagen en primer plano,dico_phrasis_0000460__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000461__es-es__flipped,dico_phrasis_0000461,es,es,en una rama helada,en una rama,dico_phrasis_0000461__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000461__es-es__original,dico_phrasis_0000461,es,es,en una rama,en una rama helada,dico_phrasis_0000461__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000462__es-es__flipped,dico_phrasis_0000462,es,es,Patos marrones y blancos,Un pato marrón y un pato blanco,dico_phrasis_0000462__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000462__es-es__original,dico_phrasis_0000462,es,es,Un pato marrón y un pato blanco,Patos marrones y blancos,dico_phrasis_0000462__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000464__es-es__flipped,dico_phrasis_0000464,es,es,con camisa azul y pantalones color canela,con camisa azul,dico_phrasis_0000464__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000464__es-es__original,dico_phrasis_0000464,es,es,con camisa azul,con camisa azul y pantalones color canela,dico_phrasis_0000464__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000467__es-es__flipped,dico_phrasis_0000467,es,es,con muebles de color beige y un televisor de pantalla plana,con un televisor de pantalla grande,dico_phrasis_0000467__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000467__es-es__original,dico_phrasis_0000467,es,es,con un televisor de pantalla grande,con muebles de color beige y un televisor de pantalla plana,dico_phrasis_0000467__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000468__es-es__flipped,dico_phrasis_0000468,es,es,Un ave blanca grande,Un ave blanca,dico_phrasis_0000468__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000468__es-es__original,dico_phrasis_0000468,es,es,Un ave blanca,Un ave blanca grande,dico_phrasis_0000468__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000471__es-es__flipped,dico_phrasis_0000471,es,es,Un gato naranja,Un gato,dico_phrasis_0000471__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000471__es-es__original,dico_phrasis_0000471,es,es,Un gato,Un gato naranja,dico_phrasis_0000471__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000472__es-es__flipped,dico_phrasis_0000472,es,es,El tren azul,El tren,dico_phrasis_0000472__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000472__es-es__original,dico_phrasis_0000472,es,es,El tren,El tren azul,dico_phrasis_0000472__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000473__es-es__flipped,dico_phrasis_0000473,es,es,en un campo cubierto de hierba,en un campo,dico_phrasis_0000473__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000473__es-es__original,dico_phrasis_0000473,es,es,en un campo,en un campo cubierto de hierba,dico_phrasis_0000473__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000475__es-es__flipped,dico_phrasis_0000475,es,es,Dos mujeres jóvenes sonrientes,Dos mujeres,dico_phrasis_0000475__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000475__es-es__original,dico_phrasis_0000475,es,es,Dos mujeres,Dos mujeres jóvenes sonrientes,dico_phrasis_0000475__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000476__es-es__flipped,dico_phrasis_0000476,es,es,Un avión de pasajeros grande,Un avión de pasajeros,dico_phrasis_0000476__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000476__es-es__original,dico_phrasis_0000476,es,es,Un avión de pasajeros,Un avión de pasajeros grande,dico_phrasis_0000476__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000478__es-es__flipped,dico_phrasis_0000478,es,es,en un campo de hierba verde,en un campo,dico_phrasis_0000478__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000478__es-es__original,dico_phrasis_0000478,es,es,en un campo,en un campo de hierba verde,dico_phrasis_0000478__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000479__es-es__flipped,dico_phrasis_0000479,es,es,fuera de un autobús,afuera,dico_phrasis_0000479__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000479__es-es__original,dico_phrasis_0000479,es,es,afuera,fuera de un autobús,dico_phrasis_0000479__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000482__es-es__flipped,dico_phrasis_0000482,es,es,Un coche plateado,Un coche,dico_phrasis_0000482__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000482__es-es__original,dico_phrasis_0000482,es,es,Un coche,Un coche plateado,dico_phrasis_0000482__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000483__es-es__flipped,dico_phrasis_0000483,es,es,en el lado,el lado,dico_phrasis_0000483__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000483__es-es__original,dico_phrasis_0000483,es,es,el lado,en el lado,dico_phrasis_0000483__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000484__es-es__flipped,dico_phrasis_0000484,es,es,un hombre,alguien,dico_phrasis_0000484__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000484__es-es__original,dico_phrasis_0000484,es,es,alguien,un hombre,dico_phrasis_0000484__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000485__es-es__flipped,dico_phrasis_0000485,es,es,con una motocicleta clásica,con una motocicleta,dico_phrasis_0000485__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000485__es-es__original,dico_phrasis_0000485,es,es,con una motocicleta,con una motocicleta clásica,dico_phrasis_0000485__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000486__es-es__flipped,dico_phrasis_0000486,es,es,en un coche clásico,un coche,dico_phrasis_0000486__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000486__es-es__original,dico_phrasis_0000486,es,es,un coche,en un coche clásico,dico_phrasis_0000486__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000488__es-es__flipped,dico_phrasis_0000488,es,es,Un pájaro rojo y marrón,El pájaro,dico_phrasis_0000488__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000488__es-es__original,dico_phrasis_0000488,es,es,El pájaro,Un pájaro rojo y marrón,dico_phrasis_0000488__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000489__es-es__flipped,dico_phrasis_0000489,es,es,Niños,Cuatro niños,dico_phrasis_0000489__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000489__es-es__original,dico_phrasis_0000489,es,es,Cuatro niños,Niños,dico_phrasis_0000489__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000490__es-es__flipped,dico_phrasis_0000490,es,es,en un restaurante italiano,en un restaurante,dico_phrasis_0000490__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000490__es-es__original,dico_phrasis_0000490,es,es,en un restaurante,en un restaurante italiano,dico_phrasis_0000490__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000491__es-es__flipped,dico_phrasis_0000491,es,es,Una oveja lanuda,Una oveja,dico_phrasis_0000491__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000491__es-es__original,dico_phrasis_0000491,es,es,Una oveja,Una oveja lanuda,dico_phrasis_0000491__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000492__es-es__flipped,dico_phrasis_0000492,es,es,al montar,montando,dico_phrasis_0000492__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000492__es-es__original,dico_phrasis_0000492,es,es,montando,al montar,dico_phrasis_0000492__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000494__es-es__flipped,dico_phrasis_0000494,es,es,en las vías del ferrocarril,las vías,dico_phrasis_0000494__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000494__es-es__original,dico_phrasis_0000494,es,es,las vías,en las vías del ferrocarril,dico_phrasis_0000494__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000496__es-es__flipped,dico_phrasis_0000496,es,es,en una mesa de restaurante,en una mesa,dico_phrasis_0000496__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000496__es-es__original,dico_phrasis_0000496,es,es,en una mesa,en una mesa de restaurante,dico_phrasis_0000496__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000498__es-es__flipped,dico_phrasis_0000498,es,es,están sentados,están,dico_phrasis_0000498__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000498__es-es__original,dico_phrasis_0000498,es,es,están,están sentados,dico_phrasis_0000498__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000500__es-es__flipped,dico_phrasis_0000500,es,es,Dos gatitos bebés,Dos gatos,dico_phrasis_0000500__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000500__es-es__original,dico_phrasis_0000500,es,es,Dos gatos,Dos gatitos bebés,dico_phrasis_0000500__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000501__es-es__flipped,dico_phrasis_0000501,es,es,Un comedor rosa elegante,Comedor elegante,dico_phrasis_0000501__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000501__es-es__original,dico_phrasis_0000501,es,es,Comedor elegante,Un comedor rosa elegante,dico_phrasis_0000501__es-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000503__es-es__flipped,dico_phrasis_0000503,es,es,Una bicicleta verde,Una bicicleta,dico_phrasis_0000503__es-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000503__es-es__original,dico_phrasis_0000503,es,es,Una bicicleta,Una bicicleta verde,dico_phrasis_0000503__es-es__flipped,BACKWARD_ENTAILMENT
