instance_id,pair_id,text1_lang,text2_lang,text1,text2,label
dico_phrasis_0000535__en-en__flipped,dico_phrasis_0000535,en,en,Red double decker bus,a bus,FORWARD_ENTAILMENT
dico_phrasis_0000535__en-en__original,dico_phrasis_0000535,en,en,a bus,Red double decker bus,BACKWARD_ENTAILMENT
dico_phrasis_0000536__en-en__flipped,dico_phrasis_0000536,en,en,driving down,driving,FORWARD_ENTAILMENT
dico_phrasis_0000536__en-en__original,dico_phrasis_0000536,en,en,driving,driving down,BACKWARD_ENTAILMENT
dico_phrasis_0000538__en-en__flipped,dico_phrasis_0000538,en,en,A close up view,Close up,FORWARD_ENTAILMENT
dico_phrasis_0000538__en-en__original,dico_phrasis_0000538,en,en,Close up,A close up view,BACKWARD_ENTAILMENT
dico_phrasis_0000539__en-en__flipped,dico_phrasis_0000539,en,en,The brown and white cows,The cows,FORWARD_ENTAILMENT
dico_phrasis_0000539__en-en__original,dico_phrasis_0000539,en,en,The cows,The brown and white cows,BACKWARD_ENTAILMENT
dico_phrasis_0000543__en-en__flipped,dico_phrasis_0000543,en,en,A smiling woman,A woman,FORWARD_ENTAILMENT
dico_phrasis_0000543__en-en__original,dico_phrasis_0000543,en,en,A woman,A smiling woman,BACKWARD_ENTAILMENT
dico_phrasis_0000544__en-en__flipped,dico_phrasis_0000544,en,en,with beer and food,that has drinks,FORWARD_ENTAILMENT
dico_phrasis_0000544__en-en__original,dico_phrasis_0000544,en,en,that has drinks,with beer and food,BACKWARD_ENTAILMENT
dico_phrasis_0000545__en-en__flipped,dico_phrasis_0000545,en,en,Two bald eagles,Two Eagles,FORWARD_ENTAILMENT
dico_phrasis_0000545__en-en__original,dico_phrasis_0000545,en,en,Two Eagles,Two bald eagles,BACKWARD_ENTAILMENT
dico_phrasis_0000546__en-en__flipped,dico_phrasis_0000546,en,en,Any blackbird,The black bird,FORWARD_ENTAILMENT
dico_phrasis_0000546__en-en__original,dico_phrasis_0000546,en,en,The black bird,Any blackbird,BACKWARD_ENTAILMENT
dico_phrasis_0000548__en-en__flipped,dico_phrasis_0000548,en,en,of a gray and white horse,a white and gray horse,FORWARD_ENTAILMENT
dico_phrasis_0000548__en-en__original,dico_phrasis_0000548,en,en,a white and gray horse,of a gray and white horse,BACKWARD_ENTAILMENT
dico_phrasis_0000550__en-en__flipped,dico_phrasis_0000550,en,en,of grassy green field,in a field,FORWARD_ENTAILMENT
dico_phrasis_0000550__en-en__original,dico_phrasis_0000550,en,en,in a field,of grassy green field,BACKWARD_ENTAILMENT
dico_phrasis_0000551__en-en__flipped,dico_phrasis_0000551,en,en,Large green boat,on boat,FORWARD_ENTAILMENT
dico_phrasis_0000551__en-en__original,dico_phrasis_0000551,en,en,on boat,Large green boat,BACKWARD_ENTAILMENT
dico_phrasis_0000553__en-en__flipped,dico_phrasis_0000553,en,en,Two bald eagles,The bald eagle,FORWARD_ENTAILMENT
dico_phrasis_0000553__en-en__original,dico_phrasis_0000553,en,en,The bald eagle,Two bald eagles,BACKWARD_ENTAILMENT
dico_phrasis_0000554__en-en__flipped,dico_phrasis_0000554,en,en,an African man,A man,FORWARD_ENTAILMENT
dico_phrasis_0000554__en-en__original,dico_phrasis_0000554,en,en,A man,an African man,BACKWARD_ENTAILMENT
dico_phrasis_0000555__en-en__flipped,dico_phrasis_0000555,en,en,A group of horses,Two horses,FORWARD_ENTAILMENT
dico_phrasis_0000555__en-en__original,dico_phrasis_0000555,en,en,Two horses,A group of horses,BACKWARD_ENTAILMENT
dico_phrasis_0000557__en-en__flipped,dico_phrasis_0000557,en,en,is placed,is,FORWARD_ENTAILMENT
dico_phrasis_0000557__en-en__original,dico_phrasis_0000557,en,en,is,is placed,BACKWARD_ENTAILMENT
dico_phrasis_0000558__en-en__flipped,dico_phrasis_0000558,en,en,A wooden table,A table,FORWARD_ENTAILMENT
dico_phrasis_0000558__en-en__original,dico_phrasis_0000558,en,en,A table,A wooden table,BACKWARD_ENTAILMENT
dico_phrasis_0000564__en-en__flipped,dico_phrasis_0000564,en,en,A BMW motorcycle,A motorcycle,FORWARD_ENTAILMENT
dico_phrasis_0000564__en-en__original,dico_phrasis_0000564,en,en,A motorcycle,A BMW motorcycle,BACKWARD_ENTAILMENT
dico_phrasis_0000565__en-en__flipped,dico_phrasis_0000565,en,en,Two smiling women,Two women,FORWARD_ENTAILMENT
dico_phrasis_0000565__en-en__original,dico_phrasis_0000565,en,en,Two women,Two smiling women,BACKWARD_ENTAILMENT
dico_phrasis_0000566__en-en__flipped,dico_phrasis_0000566,en,en,of an ostrich face,of an ostrich,FORWARD_ENTAILMENT
dico_phrasis_0000566__en-en__original,dico_phrasis_0000566,en,en,of an ostrich,of an ostrich face,BACKWARD_ENTAILMENT
dico_phrasis_0000567__en-en__flipped,dico_phrasis_0000567,en,en,on the blue water,on the water,FORWARD_ENTAILMENT
dico_phrasis_0000567__en-en__original,dico_phrasis_0000567,en,en,on the water,on the blue water,BACKWARD_ENTAILMENT
dico_phrasis_0000569__en-en__flipped,dico_phrasis_0000569,en,en,Two small birds,Two birds,FORWARD_ENTAILMENT
dico_phrasis_0000569__en-en__original,dico_phrasis_0000569,en,en,Two birds,Two small birds,BACKWARD_ENTAILMENT
dico_phrasis_0000570__en-en__flipped,dico_phrasis_0000570,en,en,on tracks,the tracks,FORWARD_ENTAILMENT
dico_phrasis_0000570__en-en__original,dico_phrasis_0000570,en,en,the tracks,on tracks,BACKWARD_ENTAILMENT
dico_phrasis_0000571__en-en__flipped,dico_phrasis_0000571,en,en,Red buses,Two red buses,FORWARD_ENTAILMENT
dico_phrasis_0000571__en-en__original,dico_phrasis_0000571,en,en,Two red buses,Red buses,BACKWARD_ENTAILMENT
dico_phrasis_0000572__en-en__flipped,dico_phrasis_0000572,en,en,A black and white dog,A dog,FORWARD_ENTAILMENT
dico_phrasis_0000572__en-en__original,dico_phrasis_0000572,en,en,A dog,A black and white dog,BACKWARD_ENTAILMENT
dico_phrasis_0000573__en-en__flipped,dico_phrasis_0000573,en,en,from a car,from a passenger vehicle,FORWARD_ENTAILMENT
dico_phrasis_0000573__en-en__original,dico_phrasis_0000573,en,en,from a passenger vehicle,from a car,BACKWARD_ENTAILMENT
dico_phrasis_0000574__en-en__flipped,dico_phrasis_0000574,en,en,Two black and white cows,A black and white cow,FORWARD_ENTAILMENT
dico_phrasis_0000574__en-en__original,dico_phrasis_0000574,en,en,A black and white cow,Two black and white cows,BACKWARD_ENTAILMENT
dico_phrasis_0000575__en-en__flipped,dico_phrasis_0000575,en,en,A home office,A room,FORWARD_ENTAILMENT
dico_phrasis_0000575__en-en__original,dico_phrasis_0000575,en,en,A room,A home office,BACKWARD_ENTAILMENT
dico_phrasis_0000576__en-en__flipped,dico_phrasis_0000576,en,en,some dirt bikes,a bicycle,FORWARD_ENTAILMENT
dico_phrasis_0000576__en-en__original,dico_phrasis_0000576,en,en,a bicycle,some dirt bikes,BACKWARD_ENTAILMENT
dico_phrasis_0000577__en-en__flipped,dico_phrasis_0000577,en,en,of a window,the window,FORWARD_ENTAILMENT
dico_phrasis_0000577__en-en__original,dico_phrasis_0000577,en,en,the window,of a window,BACKWARD_ENTAILMENT
dico_phrasis_0000578__en-en__flipped,dico_phrasis_0000578,en,en,with snacks,containing food,FORWARD_ENTAILMENT
dico_phrasis_0000578__en-en__original,dico_phrasis_0000578,en,en,containing food,with snacks,BACKWARD_ENTAILMENT
dico_phrasis_0000579__en-en__flipped,dico_phrasis_0000579,en,en,with a white horse,a white horse,FORWARD_ENTAILMENT
dico_phrasis_0000579__en-en__original,dico_phrasis_0000579,en,en,a white horse,with a white horse,BACKWARD_ENTAILMENT
dico_phrasis_0000581__en-en__flipped,dico_phrasis_0000581,en,en,Four women and two men,A man and woman,FORWARD_ENTAILMENT
dico_phrasis_0000581__en-en__original,dico_phrasis_0000581,en,en,A man and woman,Four women and two men,BACKWARD_ENTAILMENT
dico_phrasis_0000582__en-en__flipped,dico_phrasis_0000582,en,en,Three dark haired young women,Three young women,FORWARD_ENTAILMENT
dico_phrasis_0000582__en-en__original,dico_phrasis_0000582,en,en,Three young women,Three dark haired young women,BACKWARD_ENTAILMENT
dico_phrasis_0000583__en-en__flipped,dico_phrasis_0000583,en,en,A black and white horned cow,A black and white cow,FORWARD_ENTAILMENT
dico_phrasis_0000583__en-en__original,dico_phrasis_0000583,en,en,A black and white cow,A black and white horned cow,BACKWARD_ENTAILMENT
dico_phrasis_0000584__en-en__flipped,dico_phrasis_0000584,en,en,"jeans , a dark bikini top , and a bracelet",with a bracelet a bikini top and jeans,FORWARD_ENTAILMENT
dico_phrasis_0000584__en-en__original,dico_phrasis_0000584,en,en,with a bracelet a bikini top and jeans,"jeans , a dark bikini top , and a bracelet",BACKWARD_ENTAILMENT
dico_phrasis_0000585__en-en__flipped,dico_phrasis_0000585,en,en,very close to a small television,a small TV,FORWARD_ENTAILMENT
dico_phrasis_0000585__en-en__original,dico_phrasis_0000585,en,en,a small TV,very close to a small television,BACKWARD_ENTAILMENT
dico_phrasis_0000586__en-en__flipped,dico_phrasis_0000586,en,en,All bicyclists,Three bicyclists,FORWARD_ENTAILMENT
dico_phrasis_0000586__en-en__original,dico_phrasis_0000586,en,en,Three bicyclists,All bicyclists,BACKWARD_ENTAILMENT
dico_phrasis_0000587__en-en__flipped,dico_phrasis_0000587,en,en,on a brown horse,a brown horse,FORWARD_ENTAILMENT
dico_phrasis_0000587__en-en__original,dico_phrasis_0000587,en,en,a brown horse,on a brown horse,BACKWARD_ENTAILMENT
dico_phrasis_0000588__en-en__flipped,dico_phrasis_0000588,en,en,with many stuffed animals,with the stuff animals,FORWARD_ENTAILMENT
dico_phrasis_0000588__en-en__original,dico_phrasis_0000588,en,en,with the stuff animals,with many stuffed animals,BACKWARD_ENTAILMENT
dico_phrasis_0000589__en-en__flipped,dico_phrasis_0000589,en,en,A man,Someone,FORWARD_ENTAILMENT
dico_phrasis_0000589__en-en__original,dico_phrasis_0000589,en,en,Someone,A man,BACKWARD_ENTAILMENT
dico_phrasis_0000591__en-en__flipped,dico_phrasis_0000591,en,en,"A gray , black , and white cat",A gray cat,FORWARD_ENTAILMENT
dico_phrasis_0000591__en-en__original,dico_phrasis_0000591,en,en,A gray cat,"A gray , black , and white cat",BACKWARD_ENTAILMENT
dico_phrasis_0000592__en-en__flipped,dico_phrasis_0000592,en,en,a wooden stick,a stick,FORWARD_ENTAILMENT
dico_phrasis_0000592__en-en__original,dico_phrasis_0000592,en,en,a stick,a wooden stick,BACKWARD_ENTAILMENT
dico_phrasis_0000593__en-en__flipped,dico_phrasis_0000593,en,en,while wearing,wearing,FORWARD_ENTAILMENT
dico_phrasis_0000593__en-en__original,dico_phrasis_0000593,en,en,wearing,while wearing,BACKWARD_ENTAILMENT
dico_phrasis_0000594__en-en__flipped,dico_phrasis_0000594,en,en,A bulldog,A pug dog,FORWARD_ENTAILMENT
dico_phrasis_0000594__en-en__original,dico_phrasis_0000594,en,en,A pug dog,A bulldog,BACKWARD_ENTAILMENT
dico_phrasis_0000595__en-en__flipped,dico_phrasis_0000595,en,en,in a black leather chair,on a leather chair,FORWARD_ENTAILMENT
dico_phrasis_0000595__en-en__original,dico_phrasis_0000595,en,en,on a leather chair,in a black leather chair,BACKWARD_ENTAILMENT
dico_phrasis_0000596__en-en__flipped,dico_phrasis_0000596,en,en,A black and white horned cow,Black and white cow,FORWARD_ENTAILMENT
dico_phrasis_0000596__en-en__original,dico_phrasis_0000596,en,en,Black and white cow,A black and white horned cow,BACKWARD_ENTAILMENT
dico_phrasis_0000597__en-en__flipped,dico_phrasis_0000597,en,en,in a grassy wooded area,in a grassy area,FORWARD_ENTAILMENT
dico_phrasis_0000597__en-en__original,dico_phrasis_0000597,en,en,in a grassy area,in a grassy wooded area,BACKWARD_ENTAILMENT
dico_phrasis_0000598__en-en__flipped,dico_phrasis_0000598,en,en,Young redheaded man,A young man,FORWARD_ENTAILMENT
dico_phrasis_0000598__en-en__original,dico_phrasis_0000598,en,en,A young man,Young redheaded man,BACKWARD_ENTAILMENT
dico_phrasis_0000600__en-en__flipped,dico_phrasis_0000600,en,en,on a city street,street,FORWARD_ENTAILMENT
dico_phrasis_0000600__en-en__original,dico_phrasis_0000600,en,en,street,on a city street,BACKWARD_ENTAILMENT
dico_phrasis_0000601__en-en__flipped,dico_phrasis_0000601,en,en,of the back,the back,FORWARD_ENTAILMENT
dico_phrasis_0000601__en-en__original,dico_phrasis_0000601,en,en,the back,of the back,BACKWARD_ENTAILMENT
dico_phrasis_0000603__en-en__flipped,dico_phrasis_0000603,en,en,in bathroom sink,in a sink,FORWARD_ENTAILMENT
dico_phrasis_0000603__en-en__original,dico_phrasis_0000603,en,en,in a sink,in bathroom sink,BACKWARD_ENTAILMENT
dico_phrasis_0000605__en-en__flipped,dico_phrasis_0000605,en,en,inside an indoor station,in a station,FORWARD_ENTAILMENT
dico_phrasis_0000605__en-en__original,dico_phrasis_0000605,en,en,in a station,inside an indoor station,BACKWARD_ENTAILMENT
dico_phrasis_0000606__en-en__flipped,dico_phrasis_0000606,en,en,on a city street,a street,FORWARD_ENTAILMENT
dico_phrasis_0000606__en-en__original,dico_phrasis_0000606,en,en,a street,on a city street,BACKWARD_ENTAILMENT
dico_phrasis_0000607__en-en__flipped,dico_phrasis_0000607,en,en,of a red double decker bus,"A red , double-decker bus",FORWARD_ENTAILMENT
dico_phrasis_0000607__en-en__original,dico_phrasis_0000607,en,en,"A red , double-decker bus",of a red double decker bus,BACKWARD_ENTAILMENT
dico_phrasis_0000608__en-en__flipped,dico_phrasis_0000608,en,en,being held and petted,being petted,FORWARD_ENTAILMENT
dico_phrasis_0000608__en-en__original,dico_phrasis_0000608,en,en,being petted,being held and petted,BACKWARD_ENTAILMENT
dico_phrasis_0000609__en-en__flipped,dico_phrasis_0000609,en,en,A red double decker bus,A double decker bus,FORWARD_ENTAILMENT
dico_phrasis_0000609__en-en__original,dico_phrasis_0000609,en,en,A double decker bus,A red double decker bus,BACKWARD_ENTAILMENT
dico_phrasis_0000610__en-en__flipped,dico_phrasis_0000610,en,en,driving down,drives,FORWARD_ENTAILMENT
dico_phrasis_0000610__en-en__original,dico_phrasis_0000610,en,en,drives,driving down,BACKWARD_ENTAILMENT
dico_phrasis_0000611__en-en__flipped,dico_phrasis_0000611,en,en,with a cap and jacket,with a hat,FORWARD_ENTAILMENT
dico_phrasis_0000611__en-en__original,dico_phrasis_0000611,en,en,with a hat,with a cap and jacket,BACKWARD_ENTAILMENT
dico_phrasis_0000612__en-en__flipped,dico_phrasis_0000612,en,en,of a living room,A living room,FORWARD_ENTAILMENT
dico_phrasis_0000612__en-en__original,dico_phrasis_0000612,en,en,A living room,of a living room,BACKWARD_ENTAILMENT
dico_phrasis_0000613__en-en__flipped,dico_phrasis_0000613,en,en,An old Red London double decker bus,Red double decker bus,FORWARD_ENTAILMENT
dico_phrasis_0000613__en-en__original,dico_phrasis_0000613,en,en,Red double decker bus,An old Red London double decker bus,BACKWARD_ENTAILMENT
dico_phrasis_0000615__en-en__flipped,dico_phrasis_0000615,en,en,on a wooden floor,on the floor,FORWARD_ENTAILMENT
dico_phrasis_0000615__en-en__original,dico_phrasis_0000615,en,en,on the floor,on a wooden floor,BACKWARD_ENTAILMENT
dico_phrasis_0000617__en-en__flipped,dico_phrasis_0000617,en,en,Grey and white cat,White cat,FORWARD_ENTAILMENT
dico_phrasis_0000617__en-en__original,dico_phrasis_0000617,en,en,White cat,Grey and white cat,BACKWARD_ENTAILMENT
dico_phrasis_0000624__en-en__flipped,dico_phrasis_0000624,en,en,of white semi truck,of a semi truck,FORWARD_ENTAILMENT
dico_phrasis_0000624__en-en__original,dico_phrasis_0000624,en,en,of a semi truck,of white semi truck,BACKWARD_ENTAILMENT
dico_phrasis_0000625__en-en__flipped,dico_phrasis_0000625,en,en,in black and white lira,in black,FORWARD_ENTAILMENT
dico_phrasis_0000625__en-en__original,dico_phrasis_0000625,en,en,in black,in black and white lira,BACKWARD_ENTAILMENT
dico_phrasis_0000626__en-en__flipped,dico_phrasis_0000626,en,en,of a black and white horse,of a black horse,FORWARD_ENTAILMENT
dico_phrasis_0000626__en-en__original,dico_phrasis_0000626,en,en,of a black horse,of a black and white horse,BACKWARD_ENTAILMENT
dico_phrasis_0000628__en-en__flipped,dico_phrasis_0000628,en,en,A small white plane,A small plane,FORWARD_ENTAILMENT
dico_phrasis_0000628__en-en__original,dico_phrasis_0000628,en,en,A small plane,A small white plane,BACKWARD_ENTAILMENT
dico_phrasis_0000629__en-en__flipped,dico_phrasis_0000629,en,en,next to a helmeted man,while a man,FORWARD_ENTAILMENT
dico_phrasis_0000629__en-en__original,dico_phrasis_0000629,en,en,while a man,next to a helmeted man,BACKWARD_ENTAILMENT
dico_phrasis_0000630__en-en__flipped,dico_phrasis_0000630,en,en,on the edge of a road with a lake and a mountain in the background,beside a road and a lake,FORWARD_ENTAILMENT
dico_phrasis_0000630__en-en__original,dico_phrasis_0000630,en,en,beside a road and a lake,on the edge of a road with a lake and a mountain in the background,BACKWARD_ENTAILMENT
dico_phrasis_0000631__en-en__flipped,dico_phrasis_0000631,en,en,of a brown horse,of a horse,FORWARD_ENTAILMENT
dico_phrasis_0000631__en-en__original,dico_phrasis_0000631,en,en,of a horse,of a brown horse,BACKWARD_ENTAILMENT
dico_phrasis_0000633__en-en__flipped,dico_phrasis_0000633,en,en,Two eagles,Two animals,FORWARD_ENTAILMENT
dico_phrasis_0000633__en-en__original,dico_phrasis_0000633,en,en,Two animals,Two eagles,BACKWARD_ENTAILMENT
dico_phrasis_0000634__en-en__flipped,dico_phrasis_0000634,en,en,Grey and white cat,The cat,FORWARD_ENTAILMENT
dico_phrasis_0000634__en-en__original,dico_phrasis_0000634,en,en,The cat,Grey and white cat,BACKWARD_ENTAILMENT
dico_phrasis_0000635__en-en__flipped,dico_phrasis_0000635,en,en,while sitting,sitting,FORWARD_ENTAILMENT
dico_phrasis_0000635__en-en__original,dico_phrasis_0000635,en,en,sitting,while sitting,BACKWARD_ENTAILMENT
dico_phrasis_0000636__en-en__flipped,dico_phrasis_0000636,en,en,while sitting,sitting,FORWARD_ENTAILMENT
dico_phrasis_0000636__en-en__original,dico_phrasis_0000636,en,en,sitting,while sitting,BACKWARD_ENTAILMENT
dico_phrasis_0000637__en-en__flipped,dico_phrasis_0000637,en,en,to Philippines,for the Philippine nation,EQUIVALENCE
dico_phrasis_0000637__en-en__original,dico_phrasis_0000637,en,en,for the Philippine nation,to Philippines,EQUIVALENCE
dico_phrasis_0000638__en-en__flipped,dico_phrasis_0000638,en,en,to repeal,revokes,EQUIVALENCE
dico_phrasis_0000638__en-en__original,dico_phrasis_0000638,en,en,revokes,to repeal,EQUIVALENCE
dico_phrasis_0000639__en-en__flipped,dico_phrasis_0000639,en,en,Former Israeli Prime Minister Sharon,Israel 's ex-PM Ariel Sharon,EQUIVALENCE
dico_phrasis_0000639__en-en__original,dico_phrasis_0000639,en,en,Israel 's ex-PM Ariel Sharon,Former Israeli Prime Minister Sharon,EQUIVALENCE
dico_phrasis_0000640__en-en__flipped,dico_phrasis_0000640,en,en,three goals scored by Ronaldo,Ronaldo 's hat trick,EQUIVALENCE
dico_phrasis_0000640__en-en__original,dico_phrasis_0000640,en,en,Ronaldo 's hat trick,three goals scored by Ronaldo,EQUIVALENCE
dico_phrasis_0000642__en-en__flipped,dico_phrasis_0000642,en,en,Ukraine protesters,Ukrainian protesters,EQUIVALENCE
dico_phrasis_0000642__en-en__original,dico_phrasis_0000642,en,en,Ukrainian protesters,Ukraine protesters,EQUIVALENCE
dico_phrasis_0000643__en-en__flipped,dico_phrasis_0000643,en,en,Shehla Raza,Shehla Raza herself,EQUIVALENCE
dico_phrasis_0000643__en-en__original,dico_phrasis_0000643,en,en,Shehla Raza herself,Shehla Raza,EQUIVALENCE
dico_phrasis_0000645__en-en__flipped,dico_phrasis_0000645,en,en,joblessness across the euro area,Eurozone 's unemployment,EQUIVALENCE
dico_phrasis_0000645__en-en__original,dico_phrasis_0000645,en,en,Eurozone 's unemployment,joblessness across the euro area,EQUIVALENCE
dico_phrasis_0000646__en-en__flipped,dico_phrasis_0000646,en,en,S. Korean president,South Korean President,EQUIVALENCE
dico_phrasis_0000646__en-en__original,dico_phrasis_0000646,en,en,South Korean President,S. Korean president,EQUIVALENCE
dico_phrasis_0000648__en-en__flipped,dico_phrasis_0000648,en,en,US Secretary of State John Kerry,US top diplomat Kerry,EQUIVALENCE
dico_phrasis_0000648__en-en__original,dico_phrasis_0000648,en,en,US top diplomat Kerry,US Secretary of State John Kerry,EQUIVALENCE
dico_phrasis_0000649__en-en__flipped,dico_phrasis_0000649,en,en,holds,to hold,EQUIVALENCE
dico_phrasis_0000649__en-en__original,dico_phrasis_0000649,en,en,to hold,holds,EQUIVALENCE
dico_phrasis_0000650__en-en__flipped,dico_phrasis_0000650,en,en,Aged 116,at 116,EQUIVALENCE
dico_phrasis_0000650__en-en__original,dico_phrasis_0000650,en,en,at 116,Aged 116,EQUIVALENCE
dico_phrasis_0000651__en-en__flipped,dico_phrasis_0000651,en,en,Iran 's nuclear deal,Iran nuclear agreement,EQUIVALENCE
dico_phrasis_0000651__en-en__original,dico_phrasis_0000651,en,en,Iran nuclear agreement,Iran 's nuclear deal,EQUIVALENCE
dico_phrasis_0000652__en-en__flipped,dico_phrasis_0000652,en,en,is responding,reacting,EQUIVALENCE
dico_phrasis_0000652__en-en__original,dico_phrasis_0000652,en,en,reacting,is responding,EQUIVALENCE
dico_phrasis_0000655__en-en__flipped,dico_phrasis_0000655,en,en,over attack,concerning the attack,EQUIVALENCE
dico_phrasis_0000655__en-en__original,dico_phrasis_0000655,en,en,concerning the attack,over attack,EQUIVALENCE
dico_phrasis_0000656__en-en__flipped,dico_phrasis_0000656,en,en,originating from the missing aircraft,from missing plane,EQUIVALENCE
dico_phrasis_0000656__en-en__original,dico_phrasis_0000656,en,en,from missing plane,originating from the missing aircraft,EQUIVALENCE
dico_phrasis_0000658__en-en__flipped,dico_phrasis_0000658,en,en,in order to assist,to help,EQUIVALENCE
dico_phrasis_0000658__en-en__original,dico_phrasis_0000658,en,en,to help,in order to assist,EQUIVALENCE
dico_phrasis_0000660__en-en__flipped,dico_phrasis_0000660,en,en,Former Pakistan military ruler Pervez Musharraf,Former Pakistan President Pervez Musharraf,EQUIVALENCE
dico_phrasis_0000660__en-en__original,dico_phrasis_0000660,en,en,Former Pakistan President Pervez Musharraf,Former Pakistan military ruler Pervez Musharraf,EQUIVALENCE
dico_phrasis_0000663__en-en__flipped,dico_phrasis_0000663,en,en,to recall,remember,EQUIVALENCE
dico_phrasis_0000663__en-en__original,dico_phrasis_0000663,en,en,remember,to recall,EQUIVALENCE
dico_phrasis_0000664__en-en__flipped,dico_phrasis_0000664,en,en,off disputed islands,off the contested islands,EQUIVALENCE
dico_phrasis_0000664__en-en__original,dico_phrasis_0000664,en,en,off the contested islands,off disputed islands,EQUIVALENCE
dico_phrasis_0000665__en-en__flipped,dico_phrasis_0000665,en,en,will benefit,benefiting,EQUIVALENCE
dico_phrasis_0000665__en-en__original,dico_phrasis_0000665,en,en,benefiting,will benefit,EQUIVALENCE
dico_phrasis_0000668__en-en__flipped,dico_phrasis_0000668,en,en,in November,during November,EQUIVALENCE
dico_phrasis_0000668__en-en__original,dico_phrasis_0000668,en,en,during November,in November,EQUIVALENCE
dico_phrasis_0000670__en-en__flipped,dico_phrasis_0000670,en,en,American football player Aaron Hernandez,Pro football player Aaron Hernandez,EQUIVALENCE
dico_phrasis_0000670__en-en__original,dico_phrasis_0000670,en,en,Pro football player Aaron Hernandez,American football player Aaron Hernandez,EQUIVALENCE
dico_phrasis_0000672__en-en__flipped,dico_phrasis_0000672,en,en,for lifting,after lifting,EQUIVALENCE
dico_phrasis_0000672__en-en__original,dico_phrasis_0000672,en,en,after lifting,for lifting,EQUIVALENCE
dico_phrasis_0000673__en-en__flipped,dico_phrasis_0000673,en,en,Red Cross members,Red Cross workers,EQUIVALENCE
dico_phrasis_0000673__en-en__original,dico_phrasis_0000673,en,en,Red Cross workers,Red Cross members,EQUIVALENCE
dico_phrasis_0000674__en-en__flipped,dico_phrasis_0000674,en,en,at Papua New Guinea immigration centre,at PNG immigration centre,EQUIVALENCE
dico_phrasis_0000674__en-en__original,dico_phrasis_0000674,en,en,at PNG immigration centre,at Papua New Guinea immigration centre,EQUIVALENCE
dico_phrasis_0000677__en-en__flipped,dico_phrasis_0000677,en,en,as Egyptian forces,as Egypt police,EQUIVALENCE
dico_phrasis_0000677__en-en__original,dico_phrasis_0000677,en,en,as Egypt police,as Egyptian forces,EQUIVALENCE
dico_phrasis_0000678__en-en__flipped,dico_phrasis_0000678,en,en,of ' breakthrough ' guided missile,a guided missile described as a breakthrough,EQUIVALENCE
dico_phrasis_0000678__en-en__original,dico_phrasis_0000678,en,en,a guided missile described as a breakthrough,of ' breakthrough ' guided missile,EQUIVALENCE
dico_phrasis_0000679__en-en__flipped,dico_phrasis_0000679,en,en,to refuse participation,to boycott,EQUIVALENCE
dico_phrasis_0000679__en-en__original,dico_phrasis_0000679,en,en,to boycott,to refuse participation,EQUIVALENCE
dico_phrasis_0000681__en-en__flipped,dico_phrasis_0000681,en,en,concerning the Crimean peninsula,on Crimea,EQUIVALENCE
dico_phrasis_0000681__en-en__original,dico_phrasis_0000681,en,en,on Crimea,concerning the Crimean peninsula,EQUIVALENCE
dico_phrasis_0000682__en-en__flipped,dico_phrasis_0000682,en,en,3 U.S. Diplomats,three U.S. diplomats,EQUIVALENCE
dico_phrasis_0000682__en-en__original,dico_phrasis_0000682,en,en,three U.S. diplomats,3 U.S. Diplomats,EQUIVALENCE
dico_phrasis_0000684__en-en__flipped,dico_phrasis_0000684,en,en,to Adolf Hitler,to Hitler,EQUIVALENCE
dico_phrasis_0000684__en-en__original,dico_phrasis_0000684,en,en,to Hitler,to Adolf Hitler,EQUIVALENCE
dico_phrasis_0000686__en-en__flipped,dico_phrasis_0000686,en,en,after fire breaks out in Moscow Metro,in Moscow metro fire,EQUIVALENCE
dico_phrasis_0000686__en-en__original,dico_phrasis_0000686,en,en,in Moscow metro fire,after fire breaks out in Moscow Metro,EQUIVALENCE
dico_phrasis_0000687__en-en__flipped,dico_phrasis_0000687,en,en,for mass rally,for mass march,EQUIVALENCE
dico_phrasis_0000687__en-en__original,dico_phrasis_0000687,en,en,for mass march,for mass rally,EQUIVALENCE
dico_phrasis_0000688__en-en__flipped,dico_phrasis_0000688,en,en,may boost,may help,EQUIVALENCE
dico_phrasis_0000688__en-en__original,dico_phrasis_0000688,en,en,may help,may boost,EQUIVALENCE
dico_phrasis_0000689__en-en__flipped,dico_phrasis_0000689,en,en,in Russian psychiatric hospital fire,Fire in Russian psychiatric hospital,EQUIVALENCE
dico_phrasis_0000689__en-en__original,dico_phrasis_0000689,en,en,Fire in Russian psychiatric hospital,in Russian psychiatric hospital fire,EQUIVALENCE
dico_phrasis_0000690__en-en__flipped,dico_phrasis_0000690,en,en,Volcanic eruption,Volcano erupts,EQUIVALENCE
dico_phrasis_0000690__en-en__original,dico_phrasis_0000690,en,en,Volcano erupts,Volcanic eruption,EQUIVALENCE
dico_phrasis_0000691__en-en__flipped,dico_phrasis_0000691,en,en,Nobel laureate Doris Lessing,Nobel author Doris Lessing,EQUIVALENCE
dico_phrasis_0000691__en-en__original,dico_phrasis_0000691,en,en,Nobel author Doris Lessing,Nobel laureate Doris Lessing,EQUIVALENCE
dico_phrasis_0000692__en-en__flipped,dico_phrasis_0000692,en,en,Israeli army,Israel Forces,EQUIVALENCE
dico_phrasis_0000692__en-en__original,dico_phrasis_0000692,en,en,Israel Forces,Israeli army,EQUIVALENCE
