instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_phrasis_0000384__eu-eu__flipped,dico_phrasis_0000384,eu,eu,Keniako terrorismoaren aurkako polizia,Keniako polizia,dico_phrasis_0000384__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000384__eu-eu__original,dico_phrasis_0000384,eu,eu,Keniako polizia,Keniako terrorismoaren aurkako polizia,dico_phrasis_0000384__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000385__eu-eu__flipped,dico_phrasis_0000385,eu,eu,Atenasko merkataritza-gune batean,Greziako merkataritza-gune batean,dico_phrasis_0000385__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000385__eu-eu__original,dico_phrasis_0000385,eu,eu,Greziako merkataritza-gune batean,Atenasko merkataritza-gune batean,dico_phrasis_0000385__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000386__eu-eu__flipped,dico_phrasis_0000386,eu,eu,Emakume gidariak,Emakumeak,dico_phrasis_0000386__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000386__eu-eu__original,dico_phrasis_0000386,eu,eu,Emakumeak,Emakume gidariak,dico_phrasis_0000386__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000387__eu-eu__flipped,dico_phrasis_0000387,eu,eu,taldeko bortxaketagatik,bortxaketagatik,dico_phrasis_0000387__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000387__eu-eu__original,dico_phrasis_0000387,eu,eu,bortxaketagatik,taldeko bortxaketagatik,dico_phrasis_0000387__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000388__eu-eu__flipped,dico_phrasis_0000388,eu,eu,"Rupiah Banda, Zambiako presidente ohia",Zambiako presidente ohia,dico_phrasis_0000388__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000388__eu-eu__original,dico_phrasis_0000388,eu,eu,Zambiako presidente ohia,"Rupiah Banda, Zambiako presidente ohia",dico_phrasis_0000388__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000389__eu-eu__flipped,dico_phrasis_0000389,eu,eu,AEBetako enplegu-datu sendoei buruz,datu baikorren,dico_phrasis_0000389__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000389__eu-eu__original,dico_phrasis_0000389,eu,eu,datu baikorren,AEBetako enplegu-datu sendoei buruz,dico_phrasis_0000389__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000390__eu-eu__flipped,dico_phrasis_0000390,eu,eu,gutxienez 75,47 pertsona,dico_phrasis_0000390__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000390__eu-eu__original,dico_phrasis_0000390,eu,eu,47 pertsona,gutxienez 75,dico_phrasis_0000390__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000392__eu-eu__flipped,dico_phrasis_0000392,eu,eu,gizon bat eta emakume bat,bi,dico_phrasis_0000392__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000392__eu-eu__original,dico_phrasis_0000392,eu,eu,bi,gizon bat eta emakume bat,dico_phrasis_0000392__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000395__eu-eu__flipped,dico_phrasis_0000395,eu,eu,Hakimullah Mehsud Pakistango talibanen buruzagia,Pakistango talibanen buruzagi berri gisa,dico_phrasis_0000395__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000395__eu-eu__original,dico_phrasis_0000395,eu,eu,Pakistango talibanen buruzagi berri gisa,Hakimullah Mehsud Pakistango talibanen buruzagia,dico_phrasis_0000395__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000398__eu-eu__flipped,dico_phrasis_0000398,eu,eu,arma kimikoen plan «zehatzei» buruz,arma kimikoak,dico_phrasis_0000398__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000398__eu-eu__original,dico_phrasis_0000398,eu,eu,arma kimikoak,arma kimikoen plan «zehatzei» buruz,dico_phrasis_0000398__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000399__eu-eu__flipped,dico_phrasis_0000399,eu,eu,soldadu israeldarrak,soldadu israeldarra,dico_phrasis_0000399__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000399__eu-eu__original,dico_phrasis_0000399,eu,eu,soldadu israeldarra,soldadu israeldarrak,dico_phrasis_0000399__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000400__eu-eu__flipped,dico_phrasis_0000400,eu,eu,Mali iparraldeko al-Qaidarekin lotutako matxinoak,al-Qaedaren Maliko aliatuak,dico_phrasis_0000400__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000400__eu-eu__original,dico_phrasis_0000400,eu,eu,al-Qaedaren Maliko aliatuak,Mali iparraldeko al-Qaidarekin lotutako matxinoak,dico_phrasis_0000400__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000401__eu-eu__flipped,dico_phrasis_0000401,eu,eu,Buckingham jauregiko atxiloketaren ondoren,Buckingham jauregira atxilotuta,dico_phrasis_0000401__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000401__eu-eu__original,dico_phrasis_0000401,eu,eu,Buckingham jauregira atxilotuta,Buckingham jauregiko atxiloketaren ondoren,dico_phrasis_0000401__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000402__eu-eu__flipped,dico_phrasis_0000402,eu,eu,Anaidi Musulmanak,ren Anaidia,dico_phrasis_0000402__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000402__eu-eu__original,dico_phrasis_0000402,eu,eu,ren Anaidia,Anaidi Musulmanak,dico_phrasis_0000402__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000403__eu-eu__flipped,dico_phrasis_0000403,eu,eu,NATOko zortzi soldadu,NATOko 4 soldadu,dico_phrasis_0000403__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000403__eu-eu__original,dico_phrasis_0000403,eu,eu,NATOko 4 soldadu,NATOko zortzi soldadu,dico_phrasis_0000403__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000404__eu-eu__flipped,dico_phrasis_0000404,eu,eu,haren Anaia Musulmanak,haren anaidia,dico_phrasis_0000404__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000404__eu-eu__original,dico_phrasis_0000404,eu,eu,haren anaidia,haren Anaia Musulmanak,dico_phrasis_0000404__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000406__eu-eu__flipped,dico_phrasis_0000406,eu,eu,Garzon Espainiako tren-gidaria,Espainiako tren-istripuko gidaria,dico_phrasis_0000406__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000406__eu-eu__original,dico_phrasis_0000406,eu,eu,Espainiako tren-istripuko gidaria,Garzon Espainiako tren-gidaria,dico_phrasis_0000406__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000407__eu-eu__flipped,dico_phrasis_0000407,eu,eu,tiroz hil,hil,dico_phrasis_0000407__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000407__eu-eu__original,dico_phrasis_0000407,eu,eu,hil,tiroz hil,dico_phrasis_0000407__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000409__eu-eu__flipped,dico_phrasis_0000409,eu,eu,AEBen drone-erasoan,drone-erasoaren ondoren,dico_phrasis_0000409__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000409__eu-eu__original,dico_phrasis_0000409,eu,eu,drone-erasoaren ondoren,AEBen drone-erasoan,dico_phrasis_0000409__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000410__eu-eu__flipped,dico_phrasis_0000410,eu,eu,Pakistango talibanen buruzagia,Pakistango talibanak,dico_phrasis_0000410__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000410__eu-eu__original,dico_phrasis_0000410,eu,eu,Pakistango talibanak,Pakistango talibanen buruzagia,dico_phrasis_0000410__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000411__eu-eu__flipped,dico_phrasis_0000411,eu,eu,"dolua egin, ospatu",dolua egiten du,dico_phrasis_0000411__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000411__eu-eu__original,dico_phrasis_0000411,eu,eu,dolua egiten du,"dolua egin, ospatu",dico_phrasis_0000411__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000412__eu-eu__flipped,dico_phrasis_0000412,eu,eu,Txinako auzitegia,Txina,dico_phrasis_0000412__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000412__eu-eu__original,dico_phrasis_0000412,eu,eu,Txina,Txinako auzitegia,dico_phrasis_0000412__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000413__eu-eu__flipped,dico_phrasis_0000413,eu,eu,New Yorkeko bi suhiltzaile,Bi suhiltzaile,dico_phrasis_0000413__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000413__eu-eu__original,dico_phrasis_0000413,eu,eu,Bi suhiltzaile,New Yorkeko bi suhiltzaile,dico_phrasis_0000413__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000414__eu-eu__flipped,dico_phrasis_0000414,eu,eu,Aske utzitako Pussy Rioteko bi kide,Pussy Rioteko 2 kide,dico_phrasis_0000414__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000414__eu-eu__original,dico_phrasis_0000414,eu,eu,Pussy Rioteko 2 kide,Aske utzitako Pussy Rioteko bi kide,dico_phrasis_0000414__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000415__eu-eu__flipped,dico_phrasis_0000415,eu,eu,Singapurreko akzioak,Akzioak,dico_phrasis_0000415__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000415__eu-eu__original,dico_phrasis_0000415,eu,eu,Akzioak,Singapurreko akzioak,dico_phrasis_0000415__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000416__eu-eu__flipped,dico_phrasis_0000416,eu,eu,18 hildako,sei hildako,dico_phrasis_0000416__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000416__eu-eu__original,dico_phrasis_0000416,eu,eu,sei hildako,18 hildako,dico_phrasis_0000416__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000417__eu-eu__flipped,dico_phrasis_0000417,eu,eu,Frantziako treneko bidaiariak,Frantziako trena,dico_phrasis_0000417__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000417__eu-eu__original,dico_phrasis_0000417,eu,eu,Frantziako trena,Frantziako treneko bidaiariak,dico_phrasis_0000417__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000418__eu-eu__flipped,dico_phrasis_0000418,eu,eu,Siriako errefuxiatuei,Siria,dico_phrasis_0000418__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000418__eu-eu__original,dico_phrasis_0000418,eu,eu,Siria,Siriako errefuxiatuei,dico_phrasis_0000418__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000419__eu-eu__flipped,dico_phrasis_0000419,eu,eu,Bostongo maratoiko atentatuan,Bostongo maratoian,dico_phrasis_0000419__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000419__eu-eu__original,dico_phrasis_0000419,eu,eu,Bostongo maratoian,Bostongo maratoiko atentatuan,dico_phrasis_0000419__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000420__eu-eu__flipped,dico_phrasis_0000420,eu,eu,8 hildako,4 hildako,dico_phrasis_0000420__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000420__eu-eu__original,dico_phrasis_0000420,eu,eu,4 hildako,8 hildako,dico_phrasis_0000420__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000422__eu-eu__flipped,dico_phrasis_0000422,eu,eu,8 hildako,Bost hildako,dico_phrasis_0000422__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000422__eu-eu__original,dico_phrasis_0000422,eu,eu,Bost hildako,8 hildako,dico_phrasis_0000422__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000423__eu-eu__flipped,dico_phrasis_0000423,eu,eu,Baqubako leherketetan,Irakeko bonba-leherketetan,dico_phrasis_0000423__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000423__eu-eu__original,dico_phrasis_0000423,eu,eu,Irakeko bonba-leherketetan,Baqubako leherketetan,dico_phrasis_0000423__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000424__eu-eu__flipped,dico_phrasis_0000424,eu,eu,Bostongo maratoiko bonba-leherketan,AEBetako maratoiko bonba-leherketan,dico_phrasis_0000424__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000424__eu-eu__original,dico_phrasis_0000424,eu,eu,AEBetako maratoiko bonba-leherketan,Bostongo maratoiko bonba-leherketan,dico_phrasis_0000424__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000426__eu-eu__flipped,dico_phrasis_0000426,eu,eu,Katu zuri-beltz bat,Katu bat,dico_phrasis_0000426__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000426__eu-eu__original,dico_phrasis_0000426,eu,eu,Katu bat,Katu zuri-beltz bat,dico_phrasis_0000426__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000427__eu-eu__flipped,dico_phrasis_0000427,eu,eu,itsaso urdinean,uretan,dico_phrasis_0000427__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000427__eu-eu__original,dico_phrasis_0000427,eu,eu,uretan,itsaso urdinean,dico_phrasis_0000427__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000428__eu-eu__flipped,dico_phrasis_0000428,eu,eu,Neska gazte bat,Emakume bat,dico_phrasis_0000428__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000428__eu-eu__original,dico_phrasis_0000428,eu,eu,Emakume bat,Neska gazte bat,dico_phrasis_0000428__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000429__eu-eu__flipped,dico_phrasis_0000429,eu,eu,zelai berde eta oparo batean,zelai batean,dico_phrasis_0000429__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000429__eu-eu__original,dico_phrasis_0000429,eu,eu,zelai batean,zelai berde eta oparo batean,dico_phrasis_0000429__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000430__eu-eu__flipped,dico_phrasis_0000430,eu,eu,janariarekin eta garagardoarekin,janariarekin,dico_phrasis_0000430__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000430__eu-eu__original,dico_phrasis_0000430,eu,eu,janariarekin,janariarekin eta garagardoarekin,dico_phrasis_0000430__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000431__eu-eu__flipped,dico_phrasis_0000431,eu,eu,emakume gazte bat,emakume bat,dico_phrasis_0000431__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000431__eu-eu__original,dico_phrasis_0000431,eu,eu,emakume bat,emakume gazte bat,dico_phrasis_0000431__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000434__eu-eu__flipped,dico_phrasis_0000434,eu,eu,Hainbat kardinal,Bost txori,dico_phrasis_0000434__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000434__eu-eu__original,dico_phrasis_0000434,eu,eu,Bost txori,Hainbat kardinal,dico_phrasis_0000434__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000435__eu-eu__flipped,dico_phrasis_0000435,eu,eu,Scooter gorriak,Ziklomotor gorri bat,dico_phrasis_0000435__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000435__eu-eu__original,dico_phrasis_0000435,eu,eu,Ziklomotor gorri bat,Scooter gorriak,dico_phrasis_0000435__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000436__eu-eu__flipped,dico_phrasis_0000436,eu,eu,hiriko tren-geltokian,geltoki batean,dico_phrasis_0000436__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000436__eu-eu__original,dico_phrasis_0000436,eu,eu,geltoki batean,hiriko tren-geltokian,dico_phrasis_0000436__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000437__eu-eu__flipped,dico_phrasis_0000437,eu,eu,liburu-denda baten kanpoan,denda baten ondoan,dico_phrasis_0000437__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000437__eu-eu__original,dico_phrasis_0000437,eu,eu,denda baten ondoan,liburu-denda baten kanpoan,dico_phrasis_0000437__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000438__eu-eu__flipped,dico_phrasis_0000438,eu,eu,Bikote gazte bat,Bikote bat,dico_phrasis_0000438__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000438__eu-eu__original,dico_phrasis_0000438,eu,eu,Bikote bat,Bikote gazte bat,dico_phrasis_0000438__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000439__eu-eu__flipped,dico_phrasis_0000439,eu,eu,Bi emakume irribarretsu,Emakume irribarretsu bat,dico_phrasis_0000439__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000439__eu-eu__original,dico_phrasis_0000439,eu,eu,Emakume irribarretsu bat,Bi emakume irribarretsu,dico_phrasis_0000439__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000440__eu-eu__flipped,dico_phrasis_0000440,eu,eu,"Katu gris, beltz eta zuri bat",Katu bat,dico_phrasis_0000440__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000440__eu-eu__original,dico_phrasis_0000440,eu,eu,Katu bat,"Katu gris, beltz eta zuri bat",dico_phrasis_0000440__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000441__eu-eu__flipped,dico_phrasis_0000441,eu,eu,Buru berdea eta bular zuria dituen txoria,Txori berde eta zuria,dico_phrasis_0000441__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000441__eu-eu__original,dico_phrasis_0000441,eu,eu,Txori berde eta zuria,Buru berdea eta bular zuria dituen txoria,dico_phrasis_0000441__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000442__eu-eu__flipped,dico_phrasis_0000442,eu,eu,emakume irribarretsu bat,emakume bat,dico_phrasis_0000442__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000442__eu-eu__original,dico_phrasis_0000442,eu,eu,emakume bat,emakume irribarretsu bat,dico_phrasis_0000442__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000443__eu-eu__flipped,dico_phrasis_0000443,eu,eu,adineko pertsonena,pertsonena,dico_phrasis_0000443__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000443__eu-eu__original,dico_phrasis_0000443,eu,eu,pertsonena,adineko pertsonena,dico_phrasis_0000443__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000446__eu-eu__flipped,dico_phrasis_0000446,eu,eu,leiho baten,leiho bat,dico_phrasis_0000446__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000446__eu-eu__original,dico_phrasis_0000446,eu,eu,leiho bat,leiho baten,dico_phrasis_0000446__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000448__eu-eu__flipped,dico_phrasis_0000448,eu,eu,sofa urdin baten gainean,sofa baten gainean,dico_phrasis_0000448__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000448__eu-eu__original,dico_phrasis_0000448,eu,eu,sofa baten gainean,sofa urdin baten gainean,dico_phrasis_0000448__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000450__eu-eu__flipped,dico_phrasis_0000450,eu,eu,sofa berde baten gainean,sofaren gainean,dico_phrasis_0000450__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000450__eu-eu__original,dico_phrasis_0000450,eu,eu,sofaren gainean,sofa berde baten gainean,dico_phrasis_0000450__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000451__eu-eu__flipped,dico_phrasis_0000451,eu,eu,mutil gazte bat,Gizona,dico_phrasis_0000451__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000451__eu-eu__original,dico_phrasis_0000451,eu,eu,Gizona,mutil gazte bat,dico_phrasis_0000451__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000454__eu-eu__flipped,dico_phrasis_0000454,eu,eu,itsasontzi batean,itsasontzi bat,dico_phrasis_0000454__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000454__eu-eu__original,dico_phrasis_0000454,eu,eu,itsasontzi bat,itsasontzi batean,dico_phrasis_0000454__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000455__eu-eu__flipped,dico_phrasis_0000455,eu,eu,Bizikleta arrosa bat,Bizikleta bat,dico_phrasis_0000455__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000455__eu-eu__original,dico_phrasis_0000455,eu,eu,Bizikleta bat,Bizikleta arrosa bat,dico_phrasis_0000455__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000456__eu-eu__flipped,dico_phrasis_0000456,eu,eu,Autobus berde bat,Autobus bat,dico_phrasis_0000456__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000456__eu-eu__original,dico_phrasis_0000456,eu,eu,Autobus bat,Autobus berde bat,dico_phrasis_0000456__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000458__eu-eu__flipped,dico_phrasis_0000458,eu,eu,sofa handiekin eta jangela-mahai batekin,jangela-mahai batekin,dico_phrasis_0000458__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000458__eu-eu__original,dico_phrasis_0000458,eu,eu,jangela-mahai batekin,sofa handiekin eta jangela-mahai batekin,dico_phrasis_0000458__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000459__eu-eu__flipped,dico_phrasis_0000459,eu,eu,Bi gizon gazte,Mutil pare bat,dico_phrasis_0000459__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000459__eu-eu__original,dico_phrasis_0000459,eu,eu,Mutil pare bat,Bi gizon gazte,dico_phrasis_0000459__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000460__eu-eu__flipped,dico_phrasis_0000460,eu,eu,Lehen planoko irudi bat,Lehen plano bat,dico_phrasis_0000460__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000460__eu-eu__original,dico_phrasis_0000460,eu,eu,Lehen plano bat,Lehen planoko irudi bat,dico_phrasis_0000460__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000461__eu-eu__flipped,dico_phrasis_0000461,eu,eu,adar izoztu baten gainean,adar baten gainean,dico_phrasis_0000461__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000461__eu-eu__original,dico_phrasis_0000461,eu,eu,adar baten gainean,adar izoztu baten gainean,dico_phrasis_0000461__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000462__eu-eu__flipped,dico_phrasis_0000462,eu,eu,Ahate marroiak eta zuriak,Ahate marroi bat eta ahate zuri bat,dico_phrasis_0000462__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000462__eu-eu__original,dico_phrasis_0000462,eu,eu,Ahate marroi bat eta ahate zuri bat,Ahate marroiak eta zuriak,dico_phrasis_0000462__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000464__eu-eu__flipped,dico_phrasis_0000464,eu,eu,alkandora urdin bat eta praka beixak jantzita,alkandora urdin bat jantzita,dico_phrasis_0000464__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000464__eu-eu__original,dico_phrasis_0000464,eu,eu,alkandora urdin bat jantzita,alkandora urdin bat eta praka beixak jantzita,dico_phrasis_0000464__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000467__eu-eu__flipped,dico_phrasis_0000467,eu,eu,altzari beixekin eta pantaila lauko telebistarekin,pantaila handiko telebistarekin,dico_phrasis_0000467__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000467__eu-eu__original,dico_phrasis_0000467,eu,eu,pantaila handiko telebistarekin,altzari beixekin eta pantaila lauko telebistarekin,dico_phrasis_0000467__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000468__eu-eu__flipped,dico_phrasis_0000468,eu,eu,Txori zuri handi bat,Txori zuri bat,dico_phrasis_0000468__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000468__eu-eu__original,dico_phrasis_0000468,eu,eu,Txori zuri bat,Txori zuri handi bat,dico_phrasis_0000468__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000471__eu-eu__flipped,dico_phrasis_0000471,eu,eu,Katu gorrixka bat,Katu bat,dico_phrasis_0000471__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000471__eu-eu__original,dico_phrasis_0000471,eu,eu,Katu bat,Katu gorrixka bat,dico_phrasis_0000471__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000472__eu-eu__flipped,dico_phrasis_0000472,eu,eu,Tren urdina,Trena,dico_phrasis_0000472__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000472__eu-eu__original,dico_phrasis_0000472,eu,eu,Trena,Tren urdina,dico_phrasis_0000472__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000473__eu-eu__flipped,dico_phrasis_0000473,eu,eu,zelai belartsu batean,zelai batean,dico_phrasis_0000473__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000473__eu-eu__original,dico_phrasis_0000473,eu,eu,zelai batean,zelai belartsu batean,dico_phrasis_0000473__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000475__eu-eu__flipped,dico_phrasis_0000475,eu,eu,Bi emakume gazte irribarretsu,Bi emakume,dico_phrasis_0000475__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000475__eu-eu__original,dico_phrasis_0000475,eu,eu,Bi emakume,Bi emakume gazte irribarretsu,dico_phrasis_0000475__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000476__eu-eu__flipped,dico_phrasis_0000476,eu,eu,Bidaiari-hegazkin handi bat,Bidaiari-hegazkin bat,dico_phrasis_0000476__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000476__eu-eu__original,dico_phrasis_0000476,eu,eu,Bidaiari-hegazkin bat,Bidaiari-hegazkin handi bat,dico_phrasis_0000476__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000478__eu-eu__flipped,dico_phrasis_0000478,eu,eu,belar berdezko zelai batean,zelai batean,dico_phrasis_0000478__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000478__eu-eu__original,dico_phrasis_0000478,eu,eu,zelai batean,belar berdezko zelai batean,dico_phrasis_0000478__eu-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000479__eu-eu__flipped,dico_phrasis_0000479,eu,eu,autobus baten kanpoan,kanpoan,dico_phrasis_0000479__eu-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000479__eu-eu__original,dico_phrasis_0000479,eu,eu,kanpoan,autobus baten kanpoan,dico_phrasis_0000479__eu-eu__flipped,BACKWARD_ENTAILMENT
