instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_phrasis_0000413__es-es__reverse,dico_phrasis_0000413,es,es,Dos bomberos de Nueva York,Dos bomberos,dico_phrasis_0000413__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000421__es-es__forward,dico_phrasis_0000421,es,es,liberación de Mubarak,solicitud de liberación de Mubarak,dico_phrasis_0000421__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000421__es-es__reverse,dico_phrasis_0000421,es,es,solicitud de liberación de Mubarak,liberación de Mubarak,dico_phrasis_0000421__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000423__es-es__forward,dico_phrasis_0000423,es,es,en explosiones con bombas en Irak,en explosiones en Baquba,dico_phrasis_0000423__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000423__es-es__reverse,dico_phrasis_0000423,es,es,en explosiones en Baquba,en explosiones con bombas en Irak,dico_phrasis_0000423__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000427__es-es__forward,dico_phrasis_0000427,es,es,en el agua,en el mar,dico_phrasis_0000427__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000427__es-es__reverse,dico_phrasis_0000427,es,es,en el mar,en el agua,dico_phrasis_0000427__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000431__es-es__forward,dico_phrasis_0000431,es,es,una mujer,una mujer joven,dico_phrasis_0000431__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000431__es-es__reverse,dico_phrasis_0000431,es,es,una mujer joven,una mujer,dico_phrasis_0000431__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000432__es-es__forward,dico_phrasis_0000432,es,es,con un collar grande,con una prenda superior negra y un collar,dico_phrasis_0000432__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000432__es-es__reverse,dico_phrasis_0000432,es,es,con una prenda superior negra y un collar,con un collar grande,dico_phrasis_0000432__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000440__es-es__forward,dico_phrasis_0000440,es,es,Un gato,"Un gato gris, negro y blanco",dico_phrasis_0000440__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000440__es-es__reverse,dico_phrasis_0000440,es,es,"Un gato gris, negro y blanco",Un gato,dico_phrasis_0000440__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000444__es-es__forward,dico_phrasis_0000444,es,es,en el campo,en un campo verde y frondoso,dico_phrasis_0000444__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000444__es-es__reverse,dico_phrasis_0000444,es,es,en un campo verde y frondoso,en el campo,dico_phrasis_0000444__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000454__es-es__forward,dico_phrasis_0000454,es,es,un barco,en un barco,dico_phrasis_0000454__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000454__es-es__reverse,dico_phrasis_0000454,es,es,en un barco,un barco,dico_phrasis_0000454__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000458__es-es__forward,dico_phrasis_0000458,es,es,con una mesa de comedor,con sofás grandes y una mesa de comedor,dico_phrasis_0000458__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000458__es-es__reverse,dico_phrasis_0000458,es,es,con sofás grandes y una mesa de comedor,con una mesa de comedor,dico_phrasis_0000458__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000460__es-es__forward,dico_phrasis_0000460,es,es,Un primer plano,Imagen en primer plano,dico_phrasis_0000460__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000460__es-es__reverse,dico_phrasis_0000460,es,es,Imagen en primer plano,Un primer plano,dico_phrasis_0000460__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000464__es-es__forward,dico_phrasis_0000464,es,es,con camisa azul,con una camisa azul y pantalones color caqui,dico_phrasis_0000464__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000464__es-es__reverse,dico_phrasis_0000464,es,es,con una camisa azul y pantalones color caqui,con camisa azul,dico_phrasis_0000464__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000465__es-es__forward,dico_phrasis_0000465,es,es,delante de una estantería,delante de estanterías,dico_phrasis_0000465__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000465__es-es__reverse,dico_phrasis_0000465,es,es,delante de estanterías,delante de una estantería,dico_phrasis_0000465__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000469__es-es__forward,dico_phrasis_0000469,es,es,Un autobús rojo y blanco,Un autobús inglés rojo y blanco,dico_phrasis_0000469__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000469__es-es__reverse,dico_phrasis_0000469,es,es,Un autobús inglés rojo y blanco,Un autobús rojo y blanco,dico_phrasis_0000469__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000470__es-es__forward,dico_phrasis_0000470,es,es,Un pájaro,Un pájaro negro grande,dico_phrasis_0000470__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000470__es-es__reverse,dico_phrasis_0000470,es,es,Un pájaro negro grande,Un pájaro,dico_phrasis_0000470__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000474__es-es__forward,dico_phrasis_0000474,es,es,Botellas de cerveza ((Harp Lager)),Una hilera de botellas de cerveza,dico_phrasis_0000474__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000474__es-es__reverse,dico_phrasis_0000474,es,es,Una hilera de botellas de cerveza,Botellas de cerveza ((Harp Lager)),dico_phrasis_0000474__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000479__es-es__forward,dico_phrasis_0000479,es,es,afuera,fuera de un autobús,dico_phrasis_0000479__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000479__es-es__reverse,dico_phrasis_0000479,es,es,fuera de un autobús,afuera,dico_phrasis_0000479__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000482__es-es__forward,dico_phrasis_0000482,es,es,Un coche,Un coche plateado,dico_phrasis_0000482__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000482__es-es__reverse,dico_phrasis_0000482,es,es,Un coche plateado,Un coche,dico_phrasis_0000482__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000486__es-es__forward,dico_phrasis_0000486,es,es,un coche,en un coche clásico,dico_phrasis_0000486__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000486__es-es__reverse,dico_phrasis_0000486,es,es,en un coche clásico,un coche,dico_phrasis_0000486__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000490__es-es__forward,dico_phrasis_0000490,es,es,en un restaurante,en un restaurante italiano,dico_phrasis_0000490__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000490__es-es__reverse,dico_phrasis_0000490,es,es,en un restaurante italiano,en un restaurante,dico_phrasis_0000490__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000495__es-es__forward,dico_phrasis_0000495,es,es,Tren,Un tren de vapor negro,dico_phrasis_0000495__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000495__es-es__reverse,dico_phrasis_0000495,es,es,Un tren de vapor negro,Tren,dico_phrasis_0000495__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000512__es-es__forward,dico_phrasis_0000512,es,es,Un pájaro,Un pájaro amarillo,dico_phrasis_0000512__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000512__es-es__reverse,dico_phrasis_0000512,es,es,Un pájaro amarillo,Un pájaro,dico_phrasis_0000512__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000514__es-es__forward,dico_phrasis_0000514,es,es,del comedero,de un comedero para pájaros,dico_phrasis_0000514__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000514__es-es__reverse,dico_phrasis_0000514,es,es,de un comedero para pájaros,del comedero,dico_phrasis_0000514__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000517__es-es__forward,dico_phrasis_0000517,es,es,Niño,Un niño pequeño,dico_phrasis_0000517__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000517__es-es__reverse,dico_phrasis_0000517,es,es,Un niño pequeño,Niño,dico_phrasis_0000517__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000522__es-es__forward,dico_phrasis_0000522,es,es,delante de un tren,delante de un tren plateado,dico_phrasis_0000522__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000522__es-es__reverse,dico_phrasis_0000522,es,es,delante de un tren plateado,delante de un tren,dico_phrasis_0000522__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000531__es-es__forward,dico_phrasis_0000531,es,es,un caballo blanco,sobre un caballo blanco,dico_phrasis_0000531__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000531__es-es__reverse,dico_phrasis_0000531,es,es,sobre un caballo blanco,un caballo blanco,dico_phrasis_0000531__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000537__es-es__forward,dico_phrasis_0000537,es,es,una motocicleta,una motocicleta roja,dico_phrasis_0000537__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000537__es-es__reverse,dico_phrasis_0000537,es,es,una motocicleta roja,una motocicleta,dico_phrasis_0000537__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000540__es-es__forward,dico_phrasis_0000540,es,es,en heno,en un corral con heno,dico_phrasis_0000540__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000540__es-es__reverse,dico_phrasis_0000540,es,es,en un corral con heno,en heno,dico_phrasis_0000540__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000541__es-es__forward,dico_phrasis_0000541,es,es,una calle,a lo largo de la calle,dico_phrasis_0000541__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000541__es-es__reverse,dico_phrasis_0000541,es,es,a lo largo de la calle,una calle,dico_phrasis_0000541__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000546__es-es__forward,dico_phrasis_0000546,es,es,El pájaro negro,Un mirlo,dico_phrasis_0000546__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000546__es-es__reverse,dico_phrasis_0000546,es,es,Un mirlo,El pájaro negro,dico_phrasis_0000546__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000548__es-es__forward,dico_phrasis_0000548,es,es,un caballo blanco y gris,de un caballo gris y blanco,dico_phrasis_0000548__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000548__es-es__reverse,dico_phrasis_0000548,es,es,de un caballo gris y blanco,un caballo blanco y gris,dico_phrasis_0000548__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000559__es-es__forward,dico_phrasis_0000559,es,es,Una persona,Un hombre,dico_phrasis_0000559__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000559__es-es__reverse,dico_phrasis_0000559,es,es,Un hombre,Una persona,dico_phrasis_0000559__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000566__es-es__forward,dico_phrasis_0000566,es,es,de un avestruz,de una cara de avestruz,dico_phrasis_0000566__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000566__es-es__reverse,dico_phrasis_0000566,es,es,de una cara de avestruz,de un avestruz,dico_phrasis_0000566__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000568__es-es__forward,dico_phrasis_0000568,es,es,Autobús blanco de dos pisos estacionado,Un autobús rojo y blanco de dos pisos está estacionado,dico_phrasis_0000568__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000568__es-es__reverse,dico_phrasis_0000568,es,es,Un autobús rojo y blanco de dos pisos está estacionado,Autobús blanco de dos pisos estacionado,dico_phrasis_0000568__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000581__es-es__forward,dico_phrasis_0000581,es,es,Un hombre y una mujer,Cuatro mujeres y dos hombres,dico_phrasis_0000581__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000581__es-es__reverse,dico_phrasis_0000581,es,es,Cuatro mujeres y dos hombres,Un hombre y una mujer,dico_phrasis_0000581__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000582__es-es__forward,dico_phrasis_0000582,es,es,Tres mujeres jóvenes,Tres mujeres jóvenes de pelo oscuro,dico_phrasis_0000582__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000582__es-es__reverse,dico_phrasis_0000582,es,es,Tres mujeres jóvenes de pelo oscuro,Tres mujeres jóvenes,dico_phrasis_0000582__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000583__es-es__forward,dico_phrasis_0000583,es,es,Una vaca blanca y negra,Una vaca blanca y negra con cuernos,dico_phrasis_0000583__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000583__es-es__reverse,dico_phrasis_0000583,es,es,Una vaca blanca y negra con cuernos,Una vaca blanca y negra,dico_phrasis_0000583__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000589__es-es__forward,dico_phrasis_0000589,es,es,Alguien,Un hombre,dico_phrasis_0000589__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000589__es-es__reverse,dico_phrasis_0000589,es,es,Un hombre,Alguien,dico_phrasis_0000589__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000599__es-es__forward,dico_phrasis_0000599,es,es,Un avión blanco,Un avión suizo blanco,dico_phrasis_0000599__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000599__es-es__reverse,dico_phrasis_0000599,es,es,Un avión suizo blanco,Un avión blanco,dico_phrasis_0000599__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000603__es-es__forward,dico_phrasis_0000603,es,es,en un fregadero,en el fregadero del baño,dico_phrasis_0000603__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000603__es-es__reverse,dico_phrasis_0000603,es,es,en el fregadero del baño,en un fregadero,dico_phrasis_0000603__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000606__es-es__forward,dico_phrasis_0000606,es,es,una calle,en una calle de la ciudad,dico_phrasis_0000606__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000606__es-es__reverse,dico_phrasis_0000606,es,es,en una calle de la ciudad,una calle,dico_phrasis_0000606__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000608__es-es__forward,dico_phrasis_0000608,es,es,siendo acariciado,siendo sostenido y acariciado,dico_phrasis_0000608__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000608__es-es__reverse,dico_phrasis_0000608,es,es,siendo sostenido y acariciado,siendo acariciado,dico_phrasis_0000608__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000614__es-es__forward,dico_phrasis_0000614,es,es,con perro,con un cachorro,dico_phrasis_0000614__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000614__es-es__reverse,dico_phrasis_0000614,es,es,con un cachorro,con perro,dico_phrasis_0000614__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000616__es-es__forward,dico_phrasis_0000616,es,es,de una pantalla de televisión,El televisor de pantalla plana montado en la pared,dico_phrasis_0000616__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000616__es-es__reverse,dico_phrasis_0000616,es,es,El televisor de pantalla plana montado en la pared,de una pantalla de televisión,dico_phrasis_0000616__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000629__es-es__forward,dico_phrasis_0000629,es,es,mientras un hombre,junto a un hombre con casco,dico_phrasis_0000629__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000629__es-es__reverse,dico_phrasis_0000629,es,es,junto a un hombre con casco,mientras un hombre,dico_phrasis_0000629__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000630__es-es__forward,dico_phrasis_0000630,es,es,junto a una carretera y un lago,al borde de una carretera con un lago y una montaña al fondo,dico_phrasis_0000630__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000630__es-es__reverse,dico_phrasis_0000630,es,es,al borde de una carretera con un lago y una montaña al fondo,junto a una carretera y un lago,dico_phrasis_0000630__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000636__es-es__forward,dico_phrasis_0000636,es,es,sentado,mientras está sentado,dico_phrasis_0000636__es-es__reverse,BACKWARD_ENTAILMENT
dico_phrasis_0000636__es-es__reverse,dico_phrasis_0000636,es,es,mientras está sentado,sentado,dico_phrasis_0000636__es-es__forward,FORWARD_ENTAILMENT
dico_phrasis_0000638__es-es__forward,dico_phrasis_0000638,es,es,revoca,revocar,dico_phrasis_0000638__es-es__reverse,EQUIVALENCE
dico_phrasis_0000638__es-es__reverse,dico_phrasis_0000638,es,es,revocar,revoca,dico_phrasis_0000638__es-es__forward,EQUIVALENCE
dico_phrasis_0000642__es-es__forward,dico_phrasis_0000642,es,es,manifestantes ucranianos,manifestantes de Ucrania,dico_phrasis_0000642__es-es__reverse,EQUIVALENCE
dico_phrasis_0000642__es-es__reverse,dico_phrasis_0000642,es,es,manifestantes de Ucrania,manifestantes ucranianos,dico_phrasis_0000642__es-es__forward,EQUIVALENCE
dico_phrasis_0000646__es-es__forward,dico_phrasis_0000646,es,es,presidente de Corea del Sur,presidente surcoreano,dico_phrasis_0000646__es-es__reverse,EQUIVALENCE
dico_phrasis_0000646__es-es__reverse,dico_phrasis_0000646,es,es,presidente surcoreano,presidente de Corea del Sur,dico_phrasis_0000646__es-es__forward,EQUIVALENCE
dico_phrasis_0000650__es-es__forward,dico_phrasis_0000650,es,es,a los 116 años,de 116 años,dico_phrasis_0000650__es-es__reverse,EQUIVALENCE
dico_phrasis_0000650__es-es__reverse,dico_phrasis_0000650,es,es,de 116 años,a los 116 años,dico_phrasis_0000650__es-es__forward,EQUIVALENCE
dico_phrasis_0000652__es-es__forward,dico_phrasis_0000652,es,es,respondiendo,está respondiendo,dico_phrasis_0000652__es-es__reverse,EQUIVALENCE
dico_phrasis_0000652__es-es__reverse,dico_phrasis_0000652,es,es,está respondiendo,respondiendo,dico_phrasis_0000652__es-es__forward,EQUIVALENCE
dico_phrasis_0000654__es-es__forward,dico_phrasis_0000654,es,es,"EE. UU., Rusia",EE. UU. y Rusia,dico_phrasis_0000654__es-es__reverse,EQUIVALENCE
dico_phrasis_0000654__es-es__reverse,dico_phrasis_0000654,es,es,EE. UU. y Rusia,"EE. UU., Rusia",dico_phrasis_0000654__es-es__forward,EQUIVALENCE
dico_phrasis_0000673__es-es__forward,dico_phrasis_0000673,es,es,trabajadores de la Cruz Roja,miembros de la Cruz Roja,dico_phrasis_0000673__es-es__reverse,EQUIVALENCE
dico_phrasis_0000673__es-es__reverse,dico_phrasis_0000673,es,es,miembros de la Cruz Roja,trabajadores de la Cruz Roja,dico_phrasis_0000673__es-es__forward,EQUIVALENCE
dico_phrasis_0000683__es-es__forward,dico_phrasis_0000683,es,es,Putin,Vladimir Putin,dico_phrasis_0000683__es-es__reverse,EQUIVALENCE
dico_phrasis_0000683__es-es__reverse,dico_phrasis_0000683,es,es,Vladimir Putin,Putin,dico_phrasis_0000683__es-es__forward,EQUIVALENCE
dico_phrasis_0000685__es-es__forward,dico_phrasis_0000685,es,es,nuevo primer ministro australiano Tony Abbott,primer ministro electo australiano Tony Abbott,dico_phrasis_0000685__es-es__reverse,EQUIVALENCE
dico_phrasis_0000685__es-es__reverse,dico_phrasis_0000685,es,es,primer ministro electo australiano Tony Abbott,nuevo primer ministro australiano Tony Abbott,dico_phrasis_0000685__es-es__forward,EQUIVALENCE
dico_phrasis_0000687__es-es__forward,dico_phrasis_0000687,es,es,para una marcha multitudinaria,para una manifestación multitudinaria,dico_phrasis_0000687__es-es__reverse,EQUIVALENCE
dico_phrasis_0000687__es-es__reverse,dico_phrasis_0000687,es,es,para una manifestación multitudinaria,para una marcha multitudinaria,dico_phrasis_0000687__es-es__forward,EQUIVALENCE
dico_phrasis_0000689__es-es__forward,dico_phrasis_0000689,es,es,Incendio en un hospital psiquiátrico ruso,"en un hospital psiquiátrico ruso, incendio",dico_phrasis_0000689__es-es__reverse,EQUIVALENCE
dico_phrasis_0000689__es-es__reverse,dico_phrasis_0000689,es,es,"en un hospital psiquiátrico ruso, incendio",Incendio en un hospital psiquiátrico ruso,dico_phrasis_0000689__es-es__forward,EQUIVALENCE
dico_phrasis_0000690__es-es__forward,dico_phrasis_0000690,es,es,Volcán en erupción,Erupción volcánica,dico_phrasis_0000690__es-es__reverse,EQUIVALENCE
dico_phrasis_0000690__es-es__reverse,dico_phrasis_0000690,es,es,Erupción volcánica,Volcán en erupción,dico_phrasis_0000690__es-es__forward,EQUIVALENCE
dico_phrasis_0000694__es-es__forward,dico_phrasis_0000694,es,es,elección del 7 de septiembre,comicios del 7 de sept.,dico_phrasis_0000694__es-es__reverse,EQUIVALENCE
dico_phrasis_0000694__es-es__reverse,dico_phrasis_0000694,es,es,comicios del 7 de sept.,elección del 7 de septiembre,dico_phrasis_0000694__es-es__forward,EQUIVALENCE
dico_phrasis_0000713__es-es__forward,dico_phrasis_0000713,es,es,la estrella de Glee Cory Monteith,la estrella de 'Glee' Cory Monteith,dico_phrasis_0000713__es-es__reverse,EQUIVALENCE
dico_phrasis_0000713__es-es__reverse,dico_phrasis_0000713,es,es,la estrella de 'Glee' Cory Monteith,la estrella de Glee Cory Monteith,dico_phrasis_0000713__es-es__forward,EQUIVALENCE
dico_phrasis_0000720__es-es__forward,dico_phrasis_0000720,es,es,niña india de unos 6 años,niña india de 6 años,dico_phrasis_0000720__es-es__reverse,EQUIVALENCE
dico_phrasis_0000720__es-es__reverse,dico_phrasis_0000720,es,es,niña india de 6 años,niña india de unos 6 años,dico_phrasis_0000720__es-es__forward,EQUIVALENCE
dico_phrasis_0000724__es-es__forward,dico_phrasis_0000724,es,es,Una mujer y un hombre,un hombre y una mujer,dico_phrasis_0000724__es-es__reverse,EQUIVALENCE
dico_phrasis_0000724__es-es__reverse,dico_phrasis_0000724,es,es,un hombre y una mujer,Una mujer y un hombre,dico_phrasis_0000724__es-es__forward,EQUIVALENCE
dico_phrasis_0000725__es-es__forward,dico_phrasis_0000725,es,es,para una fotografía,para una foto,dico_phrasis_0000725__es-es__reverse,EQUIVALENCE
dico_phrasis_0000725__es-es__reverse,dico_phrasis_0000725,es,es,para una foto,para una fotografía,dico_phrasis_0000725__es-es__forward,EQUIVALENCE
dico_phrasis_0000729__es-es__forward,dico_phrasis_0000729,es,es,Mujer,Una mujer,dico_phrasis_0000729__es-es__reverse,EQUIVALENCE
dico_phrasis_0000729__es-es__reverse,dico_phrasis_0000729,es,es,Una mujer,Mujer,dico_phrasis_0000729__es-es__forward,EQUIVALENCE
dico_phrasis_0000743__es-es__forward,dico_phrasis_0000743,es,es,sumergido en agua,está bajo el agua,dico_phrasis_0000743__es-es__reverse,EQUIVALENCE
dico_phrasis_0000743__es-es__reverse,dico_phrasis_0000743,es,es,está bajo el agua,sumergido en agua,dico_phrasis_0000743__es-es__forward,EQUIVALENCE
dico_phrasis_0000748__es-es__forward,dico_phrasis_0000748,es,es,con un cuello azul,con el cuello azul,dico_phrasis_0000748__es-es__reverse,EQUIVALENCE
dico_phrasis_0000748__es-es__reverse,dico_phrasis_0000748,es,es,con el cuello azul,con un cuello azul,dico_phrasis_0000748__es-es__forward,EQUIVALENCE
dico_phrasis_0000750__es-es__forward,dico_phrasis_0000750,es,es,Un perro negro,Perro negro,dico_phrasis_0000750__es-es__reverse,EQUIVALENCE
dico_phrasis_0000750__es-es__reverse,dico_phrasis_0000750,es,es,Perro negro,Un perro negro,dico_phrasis_0000750__es-es__forward,EQUIVALENCE
dico_phrasis_0000753__es-es__forward,dico_phrasis_0000753,es,es,sopla,está soplando,dico_phrasis_0000753__es-es__reverse,EQUIVALENCE
dico_phrasis_0000753__es-es__reverse,dico_phrasis_0000753,es,es,está soplando,sopla,dico_phrasis_0000753__es-es__forward,EQUIVALENCE
dico_phrasis_0000755__es-es__forward,dico_phrasis_0000755,es,es,bloques de varios colores,bloques de colores,dico_phrasis_0000755__es-es__reverse,EQUIVALENCE
dico_phrasis_0000755__es-es__reverse,dico_phrasis_0000755,es,es,bloques de colores,bloques de varios colores,dico_phrasis_0000755__es-es__forward,EQUIVALENCE
dico_phrasis_0000775__es-es__forward,dico_phrasis_0000775,es,es,está olfateando,olfateando,dico_phrasis_0000775__es-es__reverse,EQUIVALENCE
dico_phrasis_0000775__es-es__reverse,dico_phrasis_0000775,es,es,olfateando,está olfateando,dico_phrasis_0000775__es-es__forward,EQUIVALENCE
dico_phrasis_0000809__es-es__forward,dico_phrasis_0000809,es,es,está caminando,camina,dico_phrasis_0000809__es-es__reverse,EQUIVALENCE
dico_phrasis_0000809__es-es__reverse,dico_phrasis_0000809,es,es,camina,está caminando,dico_phrasis_0000809__es-es__forward,EQUIVALENCE
dico_phrasis_0000823__es-es__forward,dico_phrasis_0000823,es,es,en la hierba,entre la hierba,dico_phrasis_0000823__es-es__reverse,EQUIVALENCE
dico_phrasis_0000823__es-es__reverse,dico_phrasis_0000823,es,es,entre la hierba,en la hierba,dico_phrasis_0000823__es-es__forward,EQUIVALENCE
dico_phrasis_0000831__es-es__forward,dico_phrasis_0000831,es,es,El perro,Un perro,dico_phrasis_0000831__es-es__reverse,EQUIVALENCE
dico_phrasis_0000831__es-es__reverse,dico_phrasis_0000831,es,es,Un perro,El perro,dico_phrasis_0000831__es-es__forward,EQUIVALENCE
dico_phrasis_0000835__es-es__forward,dico_phrasis_0000835,es,es,en público,en un lugar público,dico_phrasis_0000835__es-es__reverse,EQUIVALENCE
dico_phrasis_0000835__es-es__reverse,dico_phrasis_0000835,es,es,en un lugar público,en público,dico_phrasis_0000835__es-es__forward,EQUIVALENCE
dico_phrasis_0000837__es-es__forward,dico_phrasis_0000837,es,es,hablando,está hablando,dico_phrasis_0000837__es-es__reverse,EQUIVALENCE
dico_phrasis_0000837__es-es__reverse,dico_phrasis_0000837,es,es,está hablando,hablando,dico_phrasis_0000837__es-es__forward,EQUIVALENCE
dico_phrasis_0000840__es-es__forward,dico_phrasis_0000840,es,es,un niño,el niño,dico_phrasis_0000840__es-es__reverse,EQUIVALENCE
dico_phrasis_0000840__es-es__reverse,dico_phrasis_0000840,es,es,el niño,un niño,dico_phrasis_0000840__es-es__forward,EQUIVALENCE
dico_phrasis_0000849__es-es__forward,dico_phrasis_0000849,es,es,a través de una profunda capa de nieve,a través de la nieve profunda,dico_phrasis_0000849__es-es__reverse,EQUIVALENCE
dico_phrasis_0000849__es-es__reverse,dico_phrasis_0000849,es,es,a través de la nieve profunda,a través de una profunda capa de nieve,dico_phrasis_0000849__es-es__forward,EQUIVALENCE
dico_phrasis_0000851__es-es__forward,dico_phrasis_0000851,es,es,El perro,un perro,dico_phrasis_0000851__es-es__reverse,EQUIVALENCE
dico_phrasis_0000851__es-es__reverse,dico_phrasis_0000851,es,es,un perro,El perro,dico_phrasis_0000851__es-es__forward,EQUIVALENCE
dico_phrasis_0000857__es-es__forward,dico_phrasis_0000857,es,es,Un perro blanco,El perro blanco,dico_phrasis_0000857__es-es__reverse,EQUIVALENCE
dico_phrasis_0000857__es-es__reverse,dico_phrasis_0000857,es,es,El perro blanco,Un perro blanco,dico_phrasis_0000857__es-es__forward,EQUIVALENCE
dico_phrasis_0000868__es-es__forward,dico_phrasis_0000868,es,es,anuncia su retiro,se retira,dico_phrasis_0000868__es-es__reverse,EQUIVALENCE
dico_phrasis_0000868__es-es__reverse,dico_phrasis_0000868,es,es,se retira,anuncia su retiro,dico_phrasis_0000868__es-es__forward,EQUIVALENCE
